Date,Price Volatility
2013-03-10,67.17462425264945
2013-03-11,66.89496351778273
2013-03-12,66.96878114639328
2013-03-13,75.6525948486865
2013-03-14,76.39160291907332
2013-03-15,76.30978163487721
2013-03-16,76.21702704180079
2013-03-17,77.57305242824408
2013-03-18,77.6922621101129
2013-03-19,78.44817015807226
2013-03-20,87.25381091100338
2013-03-21,94.16662095211441
2013-03-22,95.61398629711813
2013-03-23,96.11706222337827
2013-03-24,107.27173553472733
2013-03-25,111.15121078713888
2013-03-26,112.26116881662948
2013-03-27,112.29942627298732
2013-03-28,115.61973861988135
2013-03-29,115.82524697137701
2013-03-30,115.53009150751606
2013-03-31,115.98131738389164
2013-04-01,119.65763985243362
2013-04-02,120.43303188281128
2013-04-03,121.59226024215592
2013-04-04,127.75804653814608
2013-04-05,123.35517050192064
2013-04-06,123.57311014868496
2013-04-07,119.78605515069762
2013-04-08,122.11383401900798
2013-04-09,128.31428946994552
2013-04-10,127.7768796396497
2013-04-11,151.39294542456386
2013-04-12,208.17030555504996
2013-04-13,218.52458738116982
2013-04-14,218.59982081030313
2013-04-15,221.27901535301962
2013-04-16,223.59574632261882
2013-04-17,242.4238735001928
2013-04-18,259.40198752218623
2013-04-19,258.70331125934126
2013-04-20,261.7747755456511
2013-04-21,260.93080532659246
2013-04-22,262.03566273213335
2013-04-23,258.23588179459205
2013-04-24,257.8671244199198
2013-04-25,256.9080619056174
2013-04-26,257.33598250546345
2013-04-27,256.8415811282834
2013-04-28,257.54045905638526
2013-04-29,257.6575330769182
2013-04-30,256.3727177458009
2013-05-01,255.48234960814827
2013-05-02,260.94477625275977
2013-05-03,261.4790573387484
2013-05-04,258.534796963785
2013-05-05,264.33954759196604
2013-05-06,264.8324966527075
2013-05-07,264.8202922686539
2013-05-08,262.40195767832415
2013-05-09,256.3535351178251
2013-05-10,254.37904238304657
2013-05-11,247.96025774615427
2013-05-12,208.8104638476505
2013-05-13,200.51393725585243
2013-05-14,200.07468184563345
2013-05-15,198.4387489642063
2013-05-16,196.36831703440163
2013-05-17,173.38669721251023
2013-05-18,146.41771569315102
2013-05-19,140.20667293512298
2013-05-20,126.28035856915662
2013-05-21,125.67587465679128
2013-05-22,124.33646190409127
2013-05-23,123.02813549995109
2013-05-24,118.05445214976989
2013-05-25,116.62946934157408
2013-05-26,116.40594499287836
2013-05-27,114.25385916224569
2013-05-28,114.048394319154
2013-05-29,113.36950017348957
2013-05-30,113.34233510558445
2013-05-31,112.9575806232595
2013-06-01,96.90332451338912
2013-06-02,88.9869087210506
2013-06-03,79.6122972666757
2013-06-04,56.48746482342217
2013-06-05,55.05595207667306
2013-06-06,55.080412911128846
2013-06-07,48.86633641268449
2013-06-08,51.79393743827611
2013-06-09,53.32950151827038
2013-06-10,57.53979596455001
2013-06-11,61.13959147682467
2013-06-12,61.83824772665428
2013-06-13,61.2283233066472
2013-06-14,62.05175868787476
2013-06-15,62.834088416992664
2013-06-16,60.76927633071624
2013-06-17,57.47498069076574
2013-06-18,57.82687425078016
2013-06-19,60.93821263956339
2013-06-20,61.06640783060121
2013-06-21,62.197175313744516
2013-06-22,62.53877151011582
2013-06-23,61.801207556460646
2013-06-24,59.52449574105518
2013-06-25,59.51862530249679
2013-06-26,59.318477989653154
2013-06-27,58.57518053202373
2013-06-28,58.66898326483445
2013-06-29,63.5363254504999
2013-06-30,64.26324896443319
2013-07-01,64.48548966185902
2013-07-02,69.59551302921058
2013-07-03,68.34839488678207
2013-07-04,77.83929195001015
2013-07-05,77.39030490864843
2013-07-06,88.73253282696865
2013-07-07,88.9895557810168
2013-07-08,89.86330452894886
2013-07-09,96.53927626481286
2013-07-10,94.05521879584123
2013-07-11,98.37830598834167
2013-07-12,101.64385169950039
2013-07-13,102.91034758445358
2013-07-14,102.16707824590014
2013-07-15,101.41524908048508
2013-07-16,102.09349393954707
2013-07-17,102.24103423201899
2013-07-18,102.12315649459097
2013-07-19,102.13511730769115
2013-07-20,102.37768474446912
2013-07-21,101.52367921874904
2013-07-22,101.39863187237484
2013-07-23,101.42211087823048
2013-07-24,101.60999793723045
2013-07-25,101.58695234559582
2013-07-26,101.62747453274626
2013-07-27,101.70814113171731
2013-07-28,101.63208893084882
2013-07-29,98.94585176589716
2013-07-30,98.81597846766157
2013-07-31,98.93342877529851
2013-08-01,94.43337032165725
2013-08-02,94.89039802345887
2013-08-03,84.15154619905391
2013-08-04,84.20450227853263
2013-08-05,64.7724482955857
2013-08-06,64.82013717081429
2013-08-07,63.7890108685622
2013-08-08,58.553407372587166
2013-08-09,56.48369178833114
2013-08-10,47.64854774031691
2013-08-11,41.21178318700325
2013-08-12,39.72520772931396
2013-08-13,39.943286141413054
2013-08-14,40.21022356144738
2013-08-15,39.913368973292464
2013-08-16,39.83935599996374
2013-08-17,39.851087521150504
2013-08-18,34.02054361375157
2013-08-19,33.6985136066822
2013-08-20,34.46415879853438
2013-08-21,34.66102504860442
2013-08-22,34.93886291009065
2013-08-23,35.109821488630935
2013-08-24,36.01168590483178
2013-08-25,35.89205220597226
2013-08-26,35.895689881088025
2013-08-27,35.30776872587537
2013-08-28,38.559591417279506
2013-08-29,38.75146247340062
2013-08-30,39.10753230570233
2013-08-31,41.90924507622003
2013-09-01,42.92493145494456
2013-09-02,43.90244480880551
2013-09-03,43.777733995432094
2013-09-04,43.84218225144741
2013-09-05,47.569452023991815
2013-09-06,49.966492705290726
2013-09-07,49.05339539518445
2013-09-08,48.59302166545268
2013-09-09,47.98572541870426
2013-09-10,48.60118435403169
2013-09-11,48.22178770187819
2013-09-12,48.30518694985996
2013-09-13,48.240811282111025
2013-09-14,48.04182240754071
2013-09-15,48.15496615750397
2013-09-16,47.700459177719736
2013-09-17,47.21197831049293
2013-09-18,47.255122647924146
2013-09-19,46.364691909853455
2013-09-20,46.172365379387124
2013-09-21,45.92741609797244
2013-09-22,45.81356953103791
2013-09-23,45.30989726114209
2013-09-24,45.40498131116932
2013-09-25,45.41015335815466
2013-09-26,45.38679474393598
2013-09-27,39.6960699187677
2013-09-28,40.01624587555777
2013-09-29,40.476405274023925
2013-09-30,36.37176450742655
2013-10-01,31.80147975677272
2013-10-02,31.705331281463764
2013-10-03,57.055738960556994
2013-10-04,67.63079085888899
2013-10-05,66.61607369772703
2013-10-06,65.59944952398706
2013-10-07,65.52377179488342
2013-10-08,65.56517004131442
2013-10-09,65.87340972002819
2013-10-10,65.01499832706456
2013-10-11,64.96666420926755
2013-10-12,65.40694144925884
2013-10-13,65.33033474236565
2013-10-14,65.77834539578491
2013-10-15,65.75268419529613
2013-10-16,66.13098565561204
2013-10-17,66.95461450493403
2013-10-18,66.89891902798209
2013-10-19,70.35628987767454
2013-10-20,71.87579233951516
2013-10-21,71.77543430008654
2013-10-22,74.49829027693988
2013-10-23,76.36066751422541
2013-10-24,75.96785812249887
2013-10-25,82.2072807452109
2013-10-26,84.52431360602681
2013-10-27,85.47753535877641
2013-10-28,85.46395706820432
2013-10-29,85.72998761698175
2013-10-30,84.86638543061001
2013-10-31,85.33633912321463
2013-11-01,84.86272583230094
2013-11-02,65.41309670474483
2013-11-03,59.149710183501924
2013-11-04,59.51535648776048
2013-11-05,61.14595548381676
2013-11-06,73.19061913680147
2013-11-07,72.39484557864884
2013-11-08,76.3703374354469
2013-11-09,82.90101233423964
2013-11-10,82.83217206689518
2013-11-11,83.99796127996652
2013-11-12,83.15131893362208
2013-11-13,83.44670856910884
2013-11-14,89.26969679223593
2013-11-15,89.37087681114737
2013-11-16,92.0662182371047
2013-11-17,94.31914316080764
2013-11-18,98.77864013226886
2013-11-19,125.15768264822957
2013-11-20,148.0590973755043
2013-11-21,154.3947842903766
2013-11-22,154.68225496392006
2013-11-23,156.06556756844265
2013-11-24,151.1243586723626
2013-11-25,148.36026063396037
2013-11-26,149.35239454013006
2013-11-27,148.70816766836842
2013-11-28,148.65330023973596
2013-11-29,148.8296080327164
2013-11-30,146.74315279803983
2013-12-01,148.24145135800808
2013-12-02,161.80930009190243
2013-12-03,161.20922759209253
2013-12-04,161.12902996801444
2013-12-05,161.73600536524947
2013-12-06,166.68121087243296
2013-12-07,194.95847571799055
2013-12-08,196.5468673933673
2013-12-09,195.9236344912455
2013-12-10,197.05214892464357
2013-12-11,196.627775801711
2013-12-12,200.63840438380393
2013-12-13,200.49524386103985
2013-12-14,198.13875478897808
2013-12-15,198.94624755141746
2013-12-16,199.2163798960079
2013-12-17,205.71741385432819
2013-12-18,207.44663396341298
2013-12-19,189.77108510509225
2013-12-20,193.08339620869833
2013-12-21,188.00161471847906
2013-12-22,185.97311281436365
2013-12-23,181.80410005711323
2013-12-24,182.98072048456683
2013-12-25,183.0050878880983
2013-12-26,180.2640073380469
2013-12-27,181.54670643022172
2013-12-28,179.9067221674063
2013-12-29,176.67602369487852
2013-12-30,175.75285687710408
2013-12-31,176.13277967907152
2014-01-01,170.0111805447985
2014-01-02,167.21143747297998
2014-01-03,167.40543637790725
2014-01-04,167.3988372076113
2014-01-05,165.86836285221278
2014-01-06,145.38028157951817
2014-01-07,143.6109916069719
2014-01-08,144.07299217996464
2014-01-09,140.17904451355577
2014-01-10,138.74292291573104
2014-01-11,137.1757964581341
2014-01-12,136.96236825855974
2014-01-13,137.79580599181676
2014-01-14,137.59354491193258
2014-01-15,135.94181573815993
2014-01-16,127.40794631287326
2014-01-17,118.76511065068304
2014-01-18,112.72697218781163
2014-01-19,87.41197026041749
2014-01-20,78.1269037991095
2014-01-21,78.07064378498261
2014-01-22,78.26742231436856
2014-01-23,77.47571945330019
2014-01-24,78.26012392734737
2014-01-25,78.18377882970691
2014-01-26,75.99653522029794
2014-01-27,75.5537950044836
2014-01-28,87.40065180185988
2014-01-29,88.53441293305491
2014-01-30,88.36334902714421
2014-01-31,88.36501108763987
2014-02-01,88.28804996434638
2014-02-02,86.87766690480164
2014-02-03,87.08848249106126
2014-02-04,85.37062587811106
2014-02-05,78.22731663087659
2014-02-06,78.64320898605405
2014-02-07,70.27651675276833
2014-02-08,77.05209681121654
2014-02-09,78.60128157757066
2014-02-10,75.95757493447037
2014-02-11,75.75038648857854
2014-02-12,74.70687827718402
2014-02-13,74.6959694007988
2014-02-14,76.92510295779685
2014-02-15,80.19077116749101
2014-02-16,80.04573445272767
2014-02-17,81.8752334945697
2014-02-18,82.02149930292721
2014-02-19,81.27074814287153
2014-02-20,80.81393114632115
2014-02-21,86.57724910211456
2014-02-22,86.96632165833415
2014-02-23,90.15076670869075
2014-02-24,89.7262061755369
2014-02-25,89.52351741510499
2014-02-26,87.66143648138626
2014-02-27,87.70562842628297
2014-02-28,85.24604948063791
2014-03-01,85.24235521087122
2014-03-02,85.17136386662474
2014-03-03,84.90211470070022
2014-03-04,106.28480681387875
2014-03-05,106.30530423600369
2014-03-06,106.1186335285971
2014-03-07,104.93325458470322
2014-03-08,105.58632560398898
2014-03-09,105.14873471878066
2014-03-10,101.4734541584588
2014-03-11,100.2031143425382
2014-03-12,100.11900205150519
2014-03-13,99.97011644750658
2014-03-14,99.88503404977006
2014-03-15,99.96311976717809
2014-03-16,97.59085004657
2014-03-17,94.36828469008347
2014-03-18,94.29020022861019
2014-03-19,91.75201454647832
2014-03-20,91.28000633727945
2014-03-21,92.39019917742087
2014-03-22,92.2891544118581
2014-03-23,85.7903017124687
2014-03-24,85.72841498889787
2014-03-25,83.64424854723684
2014-03-26,83.82171438182324
2014-03-27,79.18448259491807
2014-03-28,90.01595835459528
2014-03-29,83.56605667100425
2014-03-30,83.57360989480534
2014-03-31,86.73074960032088
2014-04-01,86.73138189883622
2014-04-02,88.55013074452646
2014-04-03,63.7811959265193
2014-04-04,63.48489758938726
2014-04-05,64.10599135963643
2014-04-06,64.91442483568117
2014-04-07,63.83411486146596
2014-04-08,63.945674475903985
2014-04-09,62.15282187337856
2014-04-10,62.46363470530445
2014-04-11,73.24651641987637
2014-04-12,78.78462775707051
2014-04-13,79.18772206510617
2014-04-14,79.20861895370439
2014-04-15,91.53654383562615
2014-04-16,96.02025878384323
2014-04-17,97.13811792752855
2014-04-18,97.81726259544794
2014-04-19,98.31502960672786
2014-04-20,98.33719355477663
2014-04-21,98.38785788089864
2014-04-22,98.03576306914145
2014-04-23,98.02312590417743
2014-04-24,97.65852792794848
2014-04-25,97.55674756768575
2014-04-26,97.54450538844071
2014-04-27,87.91927329116284
2014-04-28,88.53934840917766
2014-04-29,88.52796934034704
2014-04-30,85.0839214955518
2014-05-01,85.0688797564293
2014-05-02,83.80246258724615
2014-05-03,80.94694937192895
2014-05-04,81.34475249379247
2014-05-05,81.2245873888175
2014-05-06,80.87079713276496
2014-05-07,80.83518891348768
2014-05-08,80.99533104323574
2014-05-09,80.98696679396491
2014-05-10,80.55081538816144
2014-05-11,66.9908518161002
2014-05-12,63.694280123747916
2014-05-13,63.43836207396075
2014-05-14,62.98169740331909
2014-05-15,47.262129567345376
2014-05-16,38.793406211741434
2014-05-17,36.29478772968551
2014-05-18,34.0628976164269
2014-05-19,32.095381715257325
2014-05-20,32.52016642208495
2014-05-21,35.45039321792651
2014-05-22,36.487858681703194
2014-05-23,40.85745996525958
2014-05-24,40.95445613737215
2014-05-25,41.14213137795488
2014-05-26,41.62090448641985
2014-05-27,41.846879786634645
2014-05-28,39.15448350490852
2014-05-29,39.155887772577536
2014-05-30,39.35914674406465
2014-05-31,40.814608014780475
2014-06-01,40.81929869257103
2014-06-02,40.18793675755776
2014-06-03,37.68044713613042
2014-06-04,37.430094721419174
2014-06-05,40.085077543536315
2014-06-06,39.52806692222212
2014-06-07,39.924275752761034
2014-06-08,39.81806898932355
2014-06-09,40.406223836382246
2014-06-10,40.57671709510387
2014-06-11,38.18799267625386
2014-06-12,39.83569940862127
2014-06-13,45.36898440867828
2014-06-14,46.660438910124384
2014-06-15,49.548267264493624
2014-06-16,49.51508520684994
2014-06-17,50.003213690566696
2014-06-18,49.79547390687718
2014-06-19,49.07261007276415
2014-06-20,48.17032852652112
2014-06-21,48.35691250533163
2014-06-22,45.19029528242484
2014-06-23,45.18419601812786
2014-06-24,45.517119222693104
2014-06-25,41.33604826387923
2014-06-26,41.69758753894315
2014-06-27,42.13099836028247
2014-06-28,43.245724557805254
2014-06-29,43.09022644824843
2014-06-30,41.13925746091779
2014-07-01,45.27317814274155
2014-07-02,44.96006072815014
2014-07-03,44.8399769412359
2014-07-04,44.272127750660964
2014-07-05,42.89616558573294
2014-07-06,42.07989862984501
2014-07-07,42.136196468451956
2014-07-08,42.45263745629414
2014-07-09,42.40335153123273
2014-07-10,42.40170079431061
2014-07-11,42.45269099776463
2014-07-12,42.26942001191568
2014-07-13,38.16418441165415
2014-07-14,37.595316043689465
2014-07-15,34.9216748635959
2014-07-16,34.83913439939425
2014-07-17,33.44461449715666
2014-07-18,33.22411691406785
2014-07-19,33.24970420553081
2014-07-20,33.1635086319888
2014-07-21,32.796622954083894
2014-07-22,32.87805920283124
2014-07-23,32.651201101473966
2014-07-24,32.18523821913495
2014-07-25,32.712690674464454
2014-07-26,30.759932973958467
2014-07-27,30.104334663814324
2014-07-28,28.44993816578024
2014-07-29,28.1521354337734
2014-07-30,27.585305881098993
2014-07-31,19.153297612544655
2014-08-01,17.475559550751825
2014-08-02,20.31139733586324
2014-08-03,19.952376204562945
2014-08-04,19.811971786679123
2014-08-05,19.895585956757238
2014-08-06,19.665080283431312
2014-08-07,19.03806221497818
2014-08-08,19.230159822713443
2014-08-09,19.487347714843956
2014-08-10,19.326241924331352
2014-08-11,18.231342189046654
2014-08-12,18.73049989137125
2014-08-13,23.02566836816862
2014-08-14,23.187179427345708
2014-08-15,30.543658046369874
2014-08-16,31.79951449037009
2014-08-17,33.0209883044895
2014-08-18,33.49008236211484
2014-08-19,38.58084134563048
2014-08-20,41.47152518329197
2014-08-21,45.58849977790374
2014-08-22,47.39145119208554
2014-08-23,47.43862773465514
2014-08-24,47.65066380416237
2014-08-25,48.18432353118512
2014-08-26,48.194484251134355
2014-08-27,48.75271328221792
2014-08-28,48.632880235201334
2014-08-29,48.65186783517261
2014-08-30,48.32464853869555
2014-08-31,48.02165311591954
2014-09-01,48.251527444841244
2014-09-02,48.23094504352354
2014-09-03,48.25582810445582
2014-09-04,48.16107831517803
2014-09-05,49.213800355873005
2014-09-06,49.19470520899761
2014-09-07,49.02998140658729
2014-09-08,48.85836822310891
2014-09-09,49.12561749766722
2014-09-10,49.02961267927185
2014-09-11,49.83673072411733
2014-09-12,48.18953685575968
2014-09-13,48.12118805575616
2014-09-14,43.70260993972821
2014-09-15,42.42167219562093
2014-09-16,41.64848635977341
2014-09-17,42.83618616185032
2014-09-18,36.633337926597804
2014-09-19,40.676116252476035
2014-09-20,42.511991441180406
2014-09-21,41.74377396575502
2014-09-22,41.71602484067922
2014-09-23,41.38607036106966
2014-09-24,47.30139053622596
2014-09-25,47.32690169559551
2014-09-26,47.8059489556025
2014-09-27,48.25487984727633
2014-09-28,48.32469079722242
2014-09-29,49.71969287486846
2014-09-30,49.836922912778064
2014-10-01,49.617733373723595
2014-10-02,50.260847744341575
2014-10-03,50.51281896116244
2014-10-04,51.48733219271555
2014-10-05,55.51460570820759
2014-10-06,58.014362216429085
2014-10-07,63.07526256446639
2014-10-08,62.89253138662804
2014-10-09,65.71758587971777
2014-10-10,69.92579907841167
2014-10-11,69.20307873310179
2014-10-12,69.88608704937941
2014-10-13,70.13525332263237
2014-10-14,71.62364615862396
2014-10-15,74.24675106297707
2014-10-16,74.55041839098969
2014-10-17,73.9750280660673
2014-10-18,73.96201406296683
2014-10-19,71.35500395946289
2014-10-20,67.39955327772495
2014-10-21,67.08778082489349
2014-10-22,67.00231568867333
2014-10-23,67.0995775058495
2014-10-24,65.41825774542313
2014-10-25,65.48890340422854
2014-10-26,64.93433549982879
2014-10-27,64.58275015155667
2014-10-28,64.62730027688399
2014-10-29,63.1799478297442
2014-10-30,64.21320072956934
2014-10-31,63.696630384276745
2014-11-01,63.168582197319715
2014-11-02,63.69138890456682
2014-11-03,62.5858090102024
2014-11-04,56.602896556190714
2014-11-05,52.27712200253924
2014-11-06,50.15646990199785
2014-11-07,50.36320259950543
2014-11-08,48.236415029847805
2014-11-09,43.4295008817138
2014-11-10,45.17981872986444
2014-11-11,47.700196112180514
2014-11-12,48.22133019073457
2014-11-13,63.01019856289683
2014-11-14,60.8835025718159
2014-11-15,63.25383121353209
2014-11-16,64.40481477626774
2014-11-17,64.71436746243393
2014-11-18,64.43335098266103
2014-11-19,65.40437098329262
2014-11-20,65.09732981907017
2014-11-21,66.6041644333629
2014-11-22,67.20577454350683
2014-11-23,64.93231508676021
2014-11-24,65.14935046289493
2014-11-25,66.03852229557133
2014-11-26,66.04363124736557
2014-11-27,66.5925409151177
2014-11-28,66.58600967980783
2014-11-29,65.05249982367205
2014-11-30,65.0468607718806
2014-12-01,64.62345465964592
2014-12-02,63.47003207616249
2014-12-03,63.34933850263823
2014-12-04,63.57932805281895
2014-12-05,63.926340770294715
2014-12-06,62.68503101849633
2014-12-07,62.499754295938544
2014-12-08,62.306293243368174
2014-12-09,63.12183301006621
2014-12-10,63.180263312783126
2014-12-11,60.91313742667941
2014-12-12,60.57466602160608
2014-12-13,41.73572026444975
2014-12-14,41.340782548412314
2014-12-15,37.95003169867688
2014-12-16,36.52106809117472
2014-12-17,36.62752310608846
2014-12-18,37.43357110768015
2014-12-19,36.981554135366906
2014-12-20,37.2420800534064
2014-12-21,37.95230957525087
2014-12-22,36.91778554299115
2014-12-23,37.663596614665444
2014-12-24,37.13317325929331
2014-12-25,34.686728044731986
2014-12-26,35.08394353147718
2014-12-27,35.99945477689302
2014-12-28,37.03968381972878
2014-12-29,36.44832695501964
2014-12-30,36.306813188544524
2014-12-31,36.2660966494324
2015-01-01,37.49935050196437
2015-01-02,37.265406452997425
2015-01-03,37.29115575746189
2015-01-04,43.79295672899025
2015-01-05,49.642227038957664
2015-01-06,49.36958006278025
2015-01-07,52.50126454076619
2015-01-08,54.53866738435178
2015-01-09,53.732115112749746
2015-01-10,54.41850380627514
2015-01-11,54.234486840500296
2015-01-12,54.5333901493478
2015-01-13,54.594650397083754
2015-01-14,70.00573666556845
2015-01-15,95.4680077096934
2015-01-16,101.81089465596256
2015-01-17,101.79848501413122
2015-01-18,102.1782109173779
2015-01-19,103.8911051857963
2015-01-20,103.54462895113862
2015-01-21,103.56423440556289
2015-01-22,104.45196331927141
2015-01-23,106.73674668694292
2015-01-24,106.64276582743256
2015-01-25,109.26977450616394
2015-01-26,109.05203353002172
2015-01-27,113.97208153600887
2015-01-28,114.81635303441914
2015-01-29,117.99154422487777
2015-01-30,118.3768436771161
2015-01-31,117.80590494559652
2015-02-01,117.87053635420104
2015-02-02,117.87219339249641
2015-02-03,116.67616649332575
2015-02-04,114.07303091462971
2015-02-05,114.07419140727335
2015-02-06,113.18470978234065
2015-02-07,112.32569687685466
2015-02-08,112.77873066557628
2015-02-09,112.48589700376544
2015-02-10,112.49746447415505
2015-02-11,112.21044107837577
2015-02-12,112.23048484544745
2015-02-13,102.03402539337806
2015-02-14,76.01488937334592
2015-02-15,73.63843053801007
2015-02-16,76.11208174709637
2015-02-17,74.79423761778637
2015-02-18,73.99277375653284
2015-02-19,73.67330536576365
2015-02-20,73.22170306347564
2015-02-21,72.2109628794217
2015-02-22,69.80936459225599
2015-02-23,70.5439671233852
2015-02-24,67.48007777952719
2015-02-25,67.16404381884493
2015-02-26,58.58767129077188
2015-02-27,56.744598405565114
2015-02-28,54.09808350802629
2015-03-01,52.566849055725186
2015-03-02,52.63238901124385
2015-03-03,54.71962392364367
2015-03-04,56.185120983529764
2015-03-05,56.00515339868952
2015-03-06,56.058267425223946
2015-03-07,55.8020473973818
2015-03-08,53.80438452500537
2015-03-09,53.88522925705653
2015-03-10,54.91862351438011
2015-03-11,54.396454537365095
2015-03-12,53.79480355887483
2015-03-13,53.706868179595865
2015-03-14,54.96814289512724
2015-03-15,55.727663020752985
2015-03-16,51.64271807879134
2015-03-17,48.43383494454173
2015-03-18,44.827116304387665
2015-03-19,53.46171906036716
2015-03-20,53.766435677338116
2015-03-21,53.42681927724095
2015-03-22,53.41517849483256
2015-03-23,53.65804425978201
2015-03-24,53.6493139045073
2015-03-25,57.22168507047477
2015-03-26,57.534189230587984
2015-03-27,57.687040168094576
2015-03-28,57.763572860941395
2015-03-29,58.015625086924686
2015-03-30,54.339026387914345
2015-03-31,54.21858497756358
2015-04-01,54.13940947737235
2015-04-02,50.16573545902029
2015-04-03,48.36595599210455
2015-04-04,48.40981847008943
2015-04-05,48.368638886427945
2015-04-06,48.95217156377418
2015-04-07,48.795844145783065
2015-04-08,48.81382196045374
2015-04-09,47.06997507884569
2015-04-10,46.625694936407285
2015-04-11,46.440637996844245
2015-04-12,46.43526723063986
2015-04-13,46.09035117769418
2015-04-14,47.17211084841358
2015-04-15,47.97859757947148
2015-04-16,46.29217321625676
2015-04-17,48.01004016260816
2015-04-18,40.44714556973121
2015-04-19,39.76785012033448
2015-04-20,39.92255402872921
2015-04-21,39.90350093868715
2015-04-22,40.21830324506948
2015-04-23,41.34679743700652
2015-04-24,35.844838750165934
2015-04-25,36.391641742380784
2015-04-26,35.95378821449982
2015-04-27,38.208632311919324
2015-04-28,38.885593696573416
2015-04-29,37.4827359180045
2015-04-30,37.40927547817602
2015-05-01,38.622863744301284
2015-05-02,38.60513391323597
2015-05-03,37.535732997854424
2015-05-04,38.32231378961085
2015-05-05,38.388009767350425
2015-05-06,37.75608902266229
2015-05-07,37.84801550064382
2015-05-08,38.15620535250225
2015-05-09,38.38356517525988
2015-05-10,37.45930253167179
2015-05-11,36.920493475352266
2015-05-12,36.96798554350414
2015-05-13,36.98154938541783
2015-05-14,34.45601891351097
2015-05-15,32.336089590669076
2015-05-16,32.34274716356389
2015-05-17,31.07183597819434
2015-05-18,30.082911893574543
2015-05-19,30.252351684349655
2015-05-20,30.092503646133675
2015-05-21,29.996318431596574
2015-05-22,28.8888273293612
2015-05-23,28.27529116206639
2015-05-24,28.272875782898396
2015-05-25,26.760766200376064
2015-05-26,26.930503091998105
2015-05-27,22.366639616905783
2015-05-28,20.68686899459322
2015-05-29,20.668752050588775
2015-05-30,20.666181378521745
2015-05-31,18.53410279410158
2015-06-01,18.75607744680667
2015-06-02,21.48980675757256
2015-06-03,19.80095036583125
2015-06-04,19.730095543704
2015-06-05,19.442766479733642
2015-06-06,19.09184332486999
2015-06-07,18.61195589583611
2015-06-08,15.068327252521245
2015-06-09,16.736486408705627
2015-06-10,17.006961517621214
2015-06-11,16.77778556931581
2015-06-12,16.864480733339715
2015-06-13,16.872092178827245
2015-06-14,17.81472756834096
2015-06-15,17.827027939601255
2015-06-16,18.307882383627383
2015-06-17,23.044520823449464
2015-06-18,23.300505057412163
2015-06-19,23.590444279805677
2015-06-20,23.828315635546474
2015-06-21,23.913320198027247
2015-06-22,23.34142960692686
2015-06-23,23.572403153339415
2015-06-24,23.723928938189253
2015-06-25,23.74499044736121
2015-06-26,23.75386160575462
2015-06-27,23.755860009917157
2015-06-28,25.157662042385304
2015-06-29,24.861913599587727
2015-06-30,25.04179960386922
2015-07-01,26.208397066754557
2015-07-02,23.785108260952818
2015-07-03,24.44767334629714
2015-07-04,24.51184336460638
2015-07-05,24.39178318864193
2015-07-06,26.765768864196684
2015-07-07,26.762544397381557
2015-07-08,27.58464763346635
2015-07-09,28.539940923354994
2015-07-10,29.900417590458193
2015-07-11,34.74865830670899
2015-07-12,35.21274738572232
2015-07-13,38.14931404871566
2015-07-14,45.1708991644781
2015-07-15,45.092361099140746
2015-07-16,45.20554220953508
2015-07-17,45.4156696820182
2015-07-18,45.3018558488867
2015-07-19,45.232400382274356
2015-07-20,45.244677453272146
2015-07-21,45.2556219900566
2015-07-22,45.212745593114754
2015-07-23,45.236862870417184
2015-07-24,45.14936183379108
2015-07-25,45.12800877851724
2015-07-26,45.13093893535753
2015-07-27,45.1101948007803
2015-07-28,44.620495573645236
2015-07-29,44.686010988492626
2015-07-30,44.65223635691042
2015-07-31,44.044685843317524
2015-08-01,43.92173431408675
2015-08-02,44.01630880162128
2015-08-03,43.955173648633874
2015-08-04,43.955144437423826
2015-08-05,42.2803070645614
2015-08-06,42.32335444065698
2015-08-07,42.05264908593422
2015-08-08,41.03218919819409
2015-08-09,41.780440119774724
2015-08-10,36.62217412237354
2015-08-11,35.36136043108074
2015-08-12,30.276890670175593
2015-08-13,22.622864282091445
2015-08-14,22.609201268085
2015-08-15,22.71236011617158
2015-08-16,20.273379801833915
2015-08-17,21.173103910983986
2015-08-18,22.66572953393934
2015-08-19,26.422638619968016
2015-08-20,29.900677839895828
2015-08-21,30.877929724491718
2015-08-22,30.871945171986265
2015-08-23,30.852772423432324
2015-08-24,29.525149089789593
2015-08-25,34.096676374918054
2015-08-26,34.66225986921735
2015-08-27,37.41819393726386
2015-08-28,37.52172008622107
2015-08-29,38.498516191670554
2015-08-30,38.55191716295772
2015-08-31,38.546140995136284
2015-09-01,38.80403895447477
2015-09-02,38.71629542309718
2015-09-03,38.57219356292276
2015-09-04,38.222693547143855
2015-09-05,38.70178958016008
2015-09-06,39.433601784554305
2015-09-07,40.825006333976354
2015-09-08,39.85920146215594
2015-09-09,40.06768989171718
2015-09-10,40.225145471622625
2015-09-11,39.75721899202288
2015-09-12,39.7380826480791
2015-09-13,39.75413765352804
2015-09-14,40.13949641832436
2015-09-15,40.131023012411056
2015-09-16,39.80399531057221
2015-09-17,38.99238385456341
2015-09-18,36.76976218159809
2015-09-19,32.467978604172664
2015-09-20,31.964670396344243
2015-09-21,31.942305712210267
2015-09-22,30.95847140844521
2015-09-23,30.980899264520286
2015-09-24,22.227262105896923
2015-09-25,22.035585786435206
2015-09-26,19.107555571271
2015-09-27,19.107635426848805
2015-09-28,18.630748775335977
