Date,Transaction Fees
2015-06-24,18.70392378
2015-06-25,16.38737487
2015-06-26,16.48184394
2015-06-27,18.31451546
2015-06-28,16.40202958
2015-06-29,15.63746896
2015-06-30,18.81245688
2015-07-01,30.05228117
2015-07-02,21.10332998
2015-07-03,24.3983581
2015-07-04,22.81368471
2015-07-05,17.68514497
2015-07-06,20.93118866
2015-07-07,37.54753069
2015-07-08,43.04662334
2015-07-09,49.69961454
2015-07-10,41.10713393
2015-07-11,36.54654994
2015-07-12,39.37431864
2015-07-13,43.34664663
2015-07-14,32.49378125
2015-07-15,29.74710667
2015-07-16,25.51787682
2015-07-17,27.56391049
2015-07-18,23.55741988
2015-07-19,43.18225529
2015-07-20,20.51661503
2015-07-21,39.79127339
2015-07-22,26.76682519
2015-07-23,25.90090313
2015-07-24,26.8106086
2015-07-25,22.94428294
2015-07-26,20.301274
2015-07-27,21.52919486
2015-07-28,31.29739503
2015-07-29,28.43173808
2015-07-30,38.72897732
2015-07-31,34.19808099
2015-08-01,37.26994601
2015-08-02,32.96989629
2015-08-03,20.18166137
2015-08-04,28.23981083
2015-08-05,34.93785564
2015-08-06,33.15228016
2015-08-07,37.15519371
2015-08-08,25.88703749
2015-08-09,22.21012123
2015-08-10,18.59471561
2015-08-11,28.55046237
2015-08-12,26.26481678
2015-08-13,25.36168112
2015-08-14,24.38122569
2015-08-15,24.18376904
2015-08-16,20.81668581
2015-08-17,18.75762756
2015-08-18,24.83575503
2015-08-19,25.04079254
2015-08-20,23.45816539
2015-08-21,26.01326133
2015-08-22,23.14761144
2015-08-23,22.14517164
2015-08-24,20.53202096
2015-08-25,26.48478287
2015-08-26,25.46047194
2015-08-27,25.40047779
2015-08-28,23.27977962
2015-08-29,24.38384743
2015-08-30,21.69840334
2015-08-31,19.54268421
2015-09-01,27.63742887
2015-09-02,25.4864591
2015-09-03,54.70748318
2015-09-04,26.79288901
2015-09-05,24.76151131
2015-09-06,28.54016701
2015-09-07,21.93340881
2015-09-08,29.30107153
2015-09-09,26.20899727
2015-09-10,26.89007499
2015-09-11,27.24264459
2015-09-12,38.6276591
2015-09-13,28.83145844
2015-09-14,25.13972793
2015-09-15,31.75645608
2015-09-16,28.52778572
2015-09-17,26.2890071
2015-09-18,26.81662266
2015-09-19,25.70771363
2015-09-20,21.51861882
2015-09-21,21.19348411
2015-09-22,28.90349476
2015-09-23,27.59967531
2015-09-24,25.816131
2015-09-25,24.58285308
2015-09-26,26.6257234
2015-09-27,25.19879318
2015-09-28,22.10049368
2015-09-29,25.64816429
2015-09-30,27.49823592
2015-10-01,27.02240842
2015-10-02,29.16873202
2015-10-03,26.11892037
2015-10-04,20.97401628
2015-10-05,19.08742157
2015-10-06,24.10219221
2015-10-07,25.79284207
2015-10-08,25.14738859
2015-10-09,25.86305109
2015-10-10,24.06125802
2015-10-11,24.24235946
2015-10-12,19.3521063
2015-10-13,25.7544194
2015-10-14,24.82907929
2015-10-15,27.54494556
2015-10-16,27.99625675
2015-10-17,28.49210792
2015-10-18,28.09074794
2015-10-19,21.6236941
2015-10-20,28.75394725
2015-10-21,32.15697697
2015-10-22,27.18427371
2015-10-23,30.26301245
2015-10-24,27.9065202
2015-10-25,27.6704817
2015-10-26,24.56308191
2015-10-27,26.650884
2015-10-28,28.89169204
2015-10-29,30.42368241
2015-10-30,34.18744438
2015-10-31,31.18795744
2015-11-01,28.67008753
2015-11-02,27.49082698
2015-11-03,33.74488892
2015-11-04,38.35492067
2015-11-05,41.75471735
2015-11-06,33.14480308
2015-11-07,32.15734453
2015-11-08,25.7245726
2015-11-09,23.85039117
2015-11-10,28.99244973
2015-11-11,29.05969129
2015-11-12,28.41490881
2015-11-13,26.49292426
2015-11-14,24.98945743
2015-11-15,24.25147772
2015-11-16,22.53948037
2015-11-17,28.09312782
2015-11-18,26.78833982
2015-11-19,27.51769523
2015-11-20,24.77992715
2015-11-21,26.03491331
2015-11-22,23.59031018
2015-11-23,23.29556879
2015-11-24,26.02096964
2015-11-25,25.26280978
2015-11-26,26.68582955
2015-11-27,27.59627043
2015-11-28,26.8659445
2015-11-29,26.22803627
2015-11-30,22.4307977
2015-12-01,34.68845393
2015-12-02,30.99119123
2015-12-03,32.41641443
2015-12-04,29.52432902
2015-12-05,28.34279815
2015-12-06,31.72659995
2015-12-07,29.75171787
2015-12-08,33.26818925
2015-12-09,33.36264266
2015-12-10,36.88873691
2015-12-11,35.94353204
2015-12-12,43.93303101
2015-12-13,36.59712714
2015-12-14,32.8754555
2015-12-15,40.69807724
2015-12-16,39.97921498
2015-12-17,38.00774964
2015-12-18,36.95949769
2015-12-19,38.26940527
2015-12-20,34.46463287
2015-12-21,34.14139891
2015-12-22,41.59701822
2015-12-23,38.66170596
2015-12-24,39.33991872
2015-12-25,36.75732053
2015-12-26,28.64759141
2015-12-27,31.37274307
2015-12-28,27.1105578
2015-12-29,31.4663847
2015-12-30,31.39411593
2015-12-31,31.01651793
2016-01-01,25.09319563
2016-01-02,19.87269548
2016-01-03,31.23552519
2016-01-04,24.47306235
2016-01-05,30.38263286
2016-01-06,32.51125761
2016-01-07,30.82358132
2016-01-08,36.78648695
2016-01-09,32.18645653
2016-01-10,31.13701962
2016-01-11,27.22692411
2016-01-12,36.22881672
2016-01-13,34.68087562
2016-01-14,35.01876885
2016-01-15,31.74043995
2016-01-16,35.51030784
2016-01-17,34.99543345
2016-01-18,35.20224107
2016-01-19,40.80837867
2016-01-20,39.307912
2016-01-21,47.06286758
2016-01-22,49.04456984
2016-01-23,45.66005697
2016-01-24,37.93174941
2016-01-25,40.97288117
2016-01-26,46.37826504
2016-01-27,46.66563329
2016-01-28,49.97546215
2016-01-29,46.02133321
2016-01-30,46.84508176
2016-01-31,39.03216691
2016-02-01,34.98055402
2016-02-02,58.04456691
2016-02-03,56.64509717
2016-02-04,44.07647373
2016-02-05,38.38904722
2016-02-06,42.52702496
2016-02-07,40.92346481
2016-02-08,38.74329552
2016-02-09,42.89627501
2016-02-10,42.22613213
2016-02-11,43.85828562
2016-02-12,44.20853371
2016-02-13,39.02699643
2016-02-14,34.98352231
2016-02-15,35.72122093
2016-02-16,42.3398497
2016-02-17,42.42133863
2016-02-18,43.13280908
2016-02-19,43.57181868
2016-02-20,46.21778652
2016-02-21,41.17643945
2016-02-22,40.77998358
2016-02-23,45.52537023
2016-02-24,49.13987521
2016-02-25,45.35858378
2016-02-26,45.97224146
2016-02-27,42.3985438
2016-02-28,36.25363538
2016-02-29,45.83646458
2016-03-01,55.20455552
2016-03-02,59.91528125
2016-03-03,91.22556131
2016-03-04,57.90901761
2016-03-05,49.72913921
2016-03-06,62.42309569
2016-03-07,38.85968613
2016-03-08,45.18214143
2016-03-09,43.82471447
2016-03-10,53.78147081
2016-03-11,41.58304543
2016-03-12,40.76625565
2016-03-13,34.08642792
2016-03-14,35.47006372
2016-03-15,40.70332387
2016-03-16,43.40119313
2016-03-17,47.97701115
2016-03-18,46.07076972
2016-03-19,42.56526025
2016-03-20,34.70237857
2016-03-21,33.24559552
2016-03-22,41.37308373
2016-03-23,42.19128667
2016-03-24,39.0653857
2016-03-25,38.24056126
2016-03-26,32.38413521
2016-03-27,36.93905043
2016-03-28,30.5288016
2016-03-29,46.97587948
2016-03-30,58.62264486
2016-03-31,45.01741409
2016-04-01,46.62518613
2016-04-02,51.92917707
2016-04-03,51.12153884
2016-04-04,41.64092422
2016-04-05,45.12617647
2016-04-06,48.61906587
2016-04-07,58.35617955
2016-04-08,45.14406752
2016-04-09,42.76267009
2016-04-10,36.92259575
2016-04-11,33.17793552
2016-04-12,51.10609378
2016-04-13,49.4156405
2016-04-14,45.95592596
2016-04-15,45.05664044
2016-04-16,44.76346627
2016-04-17,33.76843605
2016-04-18,34.75683343
2016-04-19,47.36407224
2016-04-20,43.65529151
2016-04-21,42.26624642
2016-04-22,43.2084951
2016-04-23,42.38546138
2016-04-24,32.99990934
2016-04-25,33.25945698
2016-04-26,43.89524614
2016-04-27,337.70235078
2016-04-28,47.31262725
2016-04-29,49.2298862
2016-04-30,49.3812131
2016-05-01,41.03306028
2016-05-02,33.49432309
2016-05-03,45.19369687
2016-05-04,44.38743368
2016-05-05,48.13370111
2016-05-06,44.16538733
2016-05-07,45.54113068
2016-05-08,36.48866709
2016-05-09,34.12390809
2016-05-10,41.07275193
2016-05-11,48.11753169
2016-05-12,46.38080637
2016-05-13,46.56543684
2016-05-14,47.59899655
2016-05-15,47.44097737
2016-05-16,47.15136167
2016-05-17,59.2061193
2016-05-18,59.8475358
2016-05-19,58.35269695
2016-05-20,53.35289122
2016-05-21,54.71750169
2016-05-22,53.27823866
2016-05-23,43.55546808
2016-05-24,56.18462292
2016-05-25,58.12941525
2016-05-26,60.30536256
2016-05-27,56.50669904
2016-05-28,71.15453316
2016-05-29,50.7265371
2016-05-30,50.21466694
2016-05-31,56.15294408
2016-06-01,53.15057983
2016-06-02,55.42689113
2016-06-03,59.08310469
2016-06-04,53.52169438
2016-06-05,46.24292385
2016-06-06,44.12831393
2016-06-07,52.51535482
2016-06-08,53.77897792
2016-06-09,50.7538861
2016-06-10,51.99357776
2016-06-11,52.55933918
2016-06-12,46.44892034
2016-06-13,53.53274179
2016-06-14,63.54944518
2016-06-15,68.90045457
2016-06-16,84.2724443
2016-06-17,82.34877257
2016-06-18,77.8969392
2016-06-19,71.41459538
2016-06-20,61.64084864
2016-06-21,77.20791854
2016-06-22,77.79107796
2016-06-23,79.57478727
2016-06-24,72.70004065
2016-06-25,74.11318584
2016-06-26,61.33397397
2016-06-27,53.85005374
2016-06-28,62.46988539
2016-06-29,58.36070352
2016-06-30,61.67779929
2016-07-01,62.29424734
2016-07-02,58.03769361
2016-07-03,51.69132201
2016-07-04,46.63823813
2016-07-05,55.23999288
2016-07-06,55.61751297
2016-07-07,57.1105977
2016-07-08,55.38359623
2016-07-09,57.0025473
2016-07-10,46.63413649
2016-07-11,38.60302219
2016-07-12,57.76221562
2016-07-13,50.89194785
2016-07-14,53.87501154
2016-07-15,59.1526241
2016-07-16,53.60693863
2016-07-17,51.62298801
2016-07-18,46.82401983
2016-07-19,58.65183571
2016-07-20,62.37818781
2016-07-21,63.7926704
2016-07-22,61.76933478
2016-07-23,66.56315514
2016-07-24,58.71982933
2016-07-25,51.43296402
2016-07-26,68.98852364
2016-07-27,70.83259559
2016-07-28,73.38030436
2016-07-29,72.49530775
2016-07-30,72.05503648
2016-07-31,66.49338351
2016-08-01,73.91628263
2016-08-02,70.49847499
2016-08-03,81.87107459
2016-08-04,75.30233708
2016-08-05,69.48406238
2016-08-06,75.65967321
2016-08-07,59.3883051
2016-08-08,66.75647584
2016-08-09,86.24715535
2016-08-10,73.95891306
2016-08-11,77.06379989
2016-08-12,78.76001457
2016-08-13,71.17349077
2016-08-14,63.47960571
2016-08-15,60.16683827
2016-08-16,70.13477289
2016-08-17,82.40202278
2016-08-18,72.99568641
2016-08-19,76.34788036
2016-08-20,80.44796572
2016-08-21,63.12224993
2016-08-22,50.78330271
2016-08-23,63.53769993
2016-08-24,67.82307743
2016-08-25,65.79823226
2016-08-26,64.19238926
2016-08-27,61.98387497
2016-08-28,55.96076055
2016-08-29,48.43568546
2016-08-30,65.75438831
2016-08-31,66.72918872
2016-09-01,62.88816001
2016-09-02,62.30939694
2016-09-03,58.20656682
2016-09-04,50.92709648
2016-09-05,45.72016803
2016-09-06,65.29053848
2016-09-07,59.1899393
2016-09-08,64.2623775
2016-09-09,59.49423745
2016-09-10,62.63857264
2016-09-11,51.76288786
2016-09-12,47.28289927
2016-09-13,56.72514613
2016-09-14,68.03861529
2016-09-15,61.16989278
2016-09-16,59.8158129
2016-09-17,65.3424987
2016-09-18,57.12927884
2016-09-19,53.03739151
2016-09-20,66.47115446
2016-09-21,67.56944956
2016-09-22,64.57366981
2016-09-23,62.33329701
2016-09-24,62.2713516
2016-09-25,57.07683674
2016-09-26,50.02992792
2016-09-27,60.79743253
2016-09-28,64.31923453
2016-09-29,64.59017115
2016-09-30,67.66640291
2016-10-01,67.85988507
2016-10-02,59.17629803
2016-10-03,54.50092186
2016-10-04,74.56037086
2016-10-05,70.62112399
2016-10-06,73.24128007
2016-10-07,76.82385583
2016-10-08,72.42844361
2016-10-09,66.46114156
2016-10-10,59.34094755
2016-10-11,68.20522485
2016-10-12,80.40844058
2016-10-13,68.63010644
2016-10-14,67.43965067
2016-10-15,67.48149071
2016-10-16,62.88098827
2016-10-17,57.9537941
2016-10-18,72.23685112
2016-10-19,76.89644671
2016-10-20,65.49737961
2016-10-21,87.15780124
2016-10-22,74.17241366
2016-10-23,66.91921519
2016-10-24,69.9077585
2016-10-25,81.6951546
2016-10-26,99.34206133
2016-10-27,124.13252127
2016-10-28,110.31016628
2016-10-29,80.16651508
2016-10-30,73.4305528
2016-10-31,61.6619478
2016-11-01,77.72196902
2016-11-02,79.77415264
2016-11-03,78.34374743
2016-11-04,79.91382908
2016-11-05,83.4801415
2016-11-06,73.28438487
2016-11-07,70.24875897
2016-11-08,92.07064665
2016-11-09,88.88596904
2016-11-10,84.52365261
2016-11-11,80.49200594
2016-11-12,74.11508568
2016-11-13,66.6605662
2016-11-14,61.16502917
2016-11-15,80.34794764
2016-11-16,81.46164018
2016-11-17,79.87885408
2016-11-18,88.53747769
2016-11-19,83.31668067
2016-11-20,72.22944039
2016-11-21,74.35850494
2016-11-22,95.33791248
2016-11-23,100.45217934
2016-11-24,110.84635114
2016-11-25,133.74122355
2016-11-26,139.32286703
2016-11-27,98.99955154
2016-11-28,83.58860521
2016-11-29,108.74537861
2016-11-30,101.05600226
2016-12-01,99.07920506
2016-12-02,105.01822678
2016-12-03,119.28616862
2016-12-04,100.31908242
2016-12-05,92.94770605
2016-12-06,107.83160338
2016-12-07,118.33372959
2016-12-08,106.77376111
2016-12-09,97.4285788
2016-12-10,95.7340397
2016-12-11,85.00944815
2016-12-12,75.98438847
2016-12-13,94.10366432
2016-12-14,98.99948199
2016-12-15,95.92153351
2016-12-16,99.26258563
2016-12-17,98.56319887
2016-12-18,79.96700617
2016-12-19,81.42808976
2016-12-20,104.61403374
2016-12-21,101.34833517
2016-12-22,114.18518478
2016-12-23,106.59231456
2016-12-24,100.12648353
2016-12-25,82.76712678
2016-12-26,61.79166779
2016-12-27,90.37256656
2016-12-28,98.2370193
2016-12-29,104.38369002
2016-12-30,107.73906746
2016-12-31,99.82464088
2017-01-01,80.94974088
2017-01-02,67.92513298
2017-01-03,109.11778078
2017-01-04,122.43748586
2017-01-05,190.29811364
2017-01-06,117.01334743
2017-01-07,125.88923035
2017-01-08,106.48547443
2017-01-09,90.12996866
2017-01-10,104.6465863
2017-01-11,118.59870754
2017-01-12,112.49650628
2017-01-13,102.64748079
2017-01-14,99.11510006
2017-01-15,87.8050175
2017-01-16,79.51264047
2017-01-17,106.33095297
2017-01-18,107.57219178
2017-01-19,108.68879839
2017-01-20,113.70983146
2017-01-21,103.76563219
2017-01-22,93.33811144
2017-01-23,88.3849574
2017-01-24,110.88088103
2017-01-25,143.79272334
2017-01-26,134.39129027
2017-01-27,121.93055694
2017-01-28,115.66584467
2017-01-29,121.64002043
2017-01-30,118.90695387
2017-01-31,138.07003785
2017-02-01,143.71331271
2017-02-02,154.48547303
2017-02-03,145.23827518
2017-02-04,160.00418284
2017-02-05,137.89095702
2017-02-06,137.880496
2017-02-07,156.42707319
2017-02-08,169.3679738
2017-02-09,156.41892507
2017-02-10,173.68067014
2017-02-11,141.43543122
2017-02-12,115.04141069
2017-02-13,100.89525886
2017-02-14,138.30696143
2017-02-15,141.94036618
2017-02-16,137.34533269
2017-02-17,166.76693653
2017-02-18,165.53323909
2017-02-19,153.18451056
2017-02-20,128.71278933
2017-02-21,160.65834914
2017-02-22,168.59823663
2017-02-23,181.54989801
2017-02-24,212.61914133
2017-02-25,223.61057523
2017-02-26,188.50328917
2017-02-27,165.3853259
2017-02-28,198.13844216
2017-03-01,224.48649245
2017-03-02,231.0280994
2017-03-03,252.3241923
2017-03-04,259.21257259
2017-03-05,220.92753563
2017-03-06,217.63012875
2017-03-07,238.07486238
2017-03-08,268.77443203
2017-03-09,235.92737536
2017-03-10,236.83000203
2017-03-11,255.24407545
2017-03-12,219.5758069
2017-03-13,187.81212909
2017-03-14,222.52648661
2017-03-15,255.67076177
2017-03-16,238.33205751
2017-03-17,261.9251935
2017-03-18,245.93220549
2017-03-19,216.53088606
2017-03-20,210.57389728
2017-03-21,242.84846055
2017-03-22,249.6540222
2017-03-23,263.42260226
2017-03-24,236.80789502
2017-03-25,231.15356347
2017-03-26,184.21381866
2017-03-27,147.99156774
2017-03-28,201.44296406
2017-03-29,231.5971125
2017-03-30,211.94528008
2017-03-31,206.53208502
2017-04-01,214.04715101
2017-04-02,192.37009082
2017-04-03,176.52411041
2017-04-04,224.74580389
2017-04-05,201.55445341
2017-04-06,235.6278749
2017-04-07,219.95478067
2017-04-08,226.7009849
2017-04-09,172.08671041
2017-04-10,165.35019046
2017-04-11,199.31949999
2017-04-12,226.46525711
2017-04-13,212.20264052
2017-04-14,218.77553578
2017-04-15,230.96614773
2017-04-16,199.83772464
2017-04-17,159.57758184
2017-04-18,182.4158262
2017-04-19,220.75820778
2017-04-20,210.52596312
2017-04-21,228.86099393
2017-04-22,238.79025395
2017-04-23,183.897083
2017-04-24,166.55815932
2017-04-25,193.86069584
2017-04-26,270.80162928
2017-04-27,252.54572383
2017-04-28,257.82672014
2017-04-29,249.90282117
2017-04-30,254.11490357
2017-05-01,198.88232049
2017-05-02,231.42234896
2017-05-03,271.76443069
2017-05-04,250.39329806
2017-05-05,303.51807009
2017-05-06,262.11403968
2017-05-07,296.34735781
2017-05-08,277.50366333
2017-05-09,316.15083434
2017-05-10,306.15504984
2017-05-11,300.56706684
2017-05-12,280.55819201
2017-05-13,320.07360169
2017-05-14,301.92024118
2017-05-15,297.19633471
2017-05-16,328.67699224
2017-05-17,355.17622804
2017-05-18,478.86810846
2017-05-19,394.37724184
2017-05-20,438.05673977
2017-05-21,386.95717951
2017-05-22,349.42199576
2017-05-23,412.27806022
2017-05-24,468.74344683
2017-05-25,472.68966836
2017-05-26,499.58149687
2017-05-27,471.57147239
2017-05-28,523.55720452
2017-05-29,423.41855289
2017-05-30,497.48870322
2017-05-31,589.4014914
2017-06-01,572.21567788
2017-06-02,569.98723557
2017-06-03,473.75293656
2017-06-04,541.66108368
2017-06-05,439.71126554
2017-06-06,477.57601616
2017-06-07,512.1365332
2017-06-08,664.01060492
2017-06-09,495.63416233
2017-06-10,451.72101723
2017-06-11,386.31026038
2017-06-12,359.10027144
2017-06-13,412.41589822
2017-06-14,478.0338011
2017-06-15,454.76804047
2017-06-16,428.97924117
2017-06-17,379.79597328
2017-06-18,308.36694697
2017-06-19,279.29707904
2017-06-20,386.95599429
2017-06-21,392.25138109
2017-06-22,462.56427494
2017-06-23,441.85591903
2017-06-24,345.59505839
2017-06-25,295.3034391
2017-06-26,268.37863845
2017-06-27,373.79823161
2017-06-28,365.52831313
2017-06-29,382.58456138
2017-06-30,345.33975045
2017-07-01,354.99509921
2017-07-02,251.59998671
2017-07-03,199.44796357
2017-07-04,279.95614744
2017-07-05,294.80422793
2017-07-06,224.42260365
2017-07-07,250.80461315
2017-07-08,239.33063903
2017-07-09,184.90182284
2017-07-10,155.0654975
2017-07-11,207.45134057
2017-07-12,211.19417309
2017-07-13,221.97124645
2017-07-14,209.66311756
2017-07-15,215.86081106
2017-07-16,376.09264515
2017-07-17,169.27099493
2017-07-18,199.59078295
2017-07-19,222.57471291
2017-07-20,200.47846232
2017-07-21,232.78076606
2017-07-22,246.5548831
2017-07-23,167.15494403
2017-07-24,126.02819713
2017-07-25,169.08530718
2017-07-26,169.44407008
2017-07-27,165.29223397
2017-07-28,166.60404163
2017-07-29,189.15265087
2017-07-30,154.95831881
2017-07-31,144.59398495
2017-08-01,189.35715158
2017-08-02,74.0234785
2017-08-03,133.66908496
2017-08-04,123.67204671
2017-08-05,114.95686807
2017-08-06,108.63575874
2017-08-07,89.33789028
2017-08-08,125.49793883
2017-08-09,157.69924078
2017-08-10,160.44277788
2017-08-11,193.84292366
2017-08-12,230.88781206
2017-08-13,212.13321405
2017-08-14,188.91575571
2017-08-15,255.76971732
2017-08-16,349.63105309
2017-08-17,349.75008726
2017-08-18,359.88664483
2017-08-19,335.26279063
2017-08-20,265.59276712
2017-08-21,218.35452581
2017-08-22,298.78131709
2017-08-23,338.84555621
2017-08-24,538.50033901
2017-08-25,386.44083165
2017-08-26,433.00781372
2017-08-27,414.82820006
2017-08-28,353.17574815
2017-08-29,386.82027897
2017-08-30,457.0927177
2017-08-31,391.62566596
2017-09-01,416.1853311
2017-09-02,369.14548169
2017-09-03,297.11343183
2017-09-04,236.08970506
2017-09-05,325.45712179
2017-09-06,281.9920593
2017-09-07,275.4277578
2017-09-08,255.392391
2017-09-09,210.53430566
2017-09-10,145.27126112
2017-09-11,146.22920654
2017-09-12,158.43519587
2017-09-13,147.75320035
2017-09-14,132.31372666
2017-09-15,159.51692855
2017-09-16,172.89642684
2017-09-17,118.22549621
2017-09-18,98.14454813
2017-09-19,174.46163654
2017-09-20,171.94815239
2017-09-21,146.14778325
2017-09-22,134.29331251
2017-09-23,115.10044297
2017-09-24,100.02446594
2017-09-25,88.92115992
2017-09-26,146.02283885
2017-09-27,146.50433875
2017-09-28,148.52968793
2017-09-29,132.13699795
2017-09-30,115.05341245
2017-10-01,102.10490898
2017-10-02,119.65750351
2017-10-03,179.99562943
2017-10-04,149.04914591
2017-10-05,139.60463354
2017-10-06,160.68672878
2017-10-07,149.58244312
2017-10-08,103.73990456
2017-10-09,114.92399747
2017-10-10,147.94837795
2017-10-11,168.90952801
2017-10-12,148.37337136
2017-10-13,176.24642814
2017-10-14,282.45840289
2017-10-15,228.81248867
2017-10-16,158.04992212
2017-10-17,194.2619706
2017-10-18,210.23774199
2017-10-19,192.89387781
2017-10-20,188.38565959
2017-10-21,165.15826421
2017-10-22,164.29673325
2017-10-23,158.52538858
2017-10-24,185.78456628
2017-10-25,196.34661617
2017-10-26,140.53900002
2017-10-27,118.21786846
2017-10-28,167.37126357
2017-10-29,179.58911379
2017-10-30,277.22579421
2017-10-31,258.96021427
2017-11-01,238.22468691
2017-11-02,293.71974585
2017-11-03,278.1830118
2017-11-04,276.15229517
2017-11-05,264.94278825
2017-11-06,196.39338115
2017-11-07,248.53944617
2017-11-08,287.54633641
2017-11-09,269.05333537
2017-11-10,362.66450038
2017-11-11,323.47648646
2017-11-12,325.30293423
2017-11-13,589.52488698
2017-11-14,777.16416066
2017-11-15,620.69211998
2017-11-16,589.04671078
2017-11-17,504.64366625
2017-11-18,395.5818919
2017-11-19,284.18299295
2017-11-20,251.72966625
2017-11-21,323.78403404
2017-11-22,308.9648173
2017-11-23,258.49151405
2017-11-24,267.64445396
2017-11-25,230.38624836
2017-11-26,193.76382895
2017-11-27,190.86478275
2017-11-28,240.59432049
2017-11-29,245.59950637
2017-11-30,290.66331551
2017-12-01,270.23467365
2017-12-02,243.41799284
2017-12-03,189.41099646
2017-12-04,186.70559053
2017-12-05,229.89898858
2017-12-06,220.32526078
2017-12-07,258.59491236
2017-12-08,369.84247555
2017-12-09,646.02440333
2017-12-10,561.83077839
2017-12-11,453.76817825
2017-12-12,493.02047142
2017-12-13,541.21021965
2017-12-14,593.33537203
2017-12-15,652.48975202
2017-12-16,594.08308946
2017-12-17,532.00956816
2017-12-18,532.36926706
2017-12-19,591.63199238
2017-12-20,673.60871184
2017-12-21,920.78471408
2017-12-22,1138.20801564
2017-12-23,1495.7489158
2017-12-24,1055.07708486
2017-12-25,863.17647728
2017-12-26,693.69557742
2017-12-27,722.07436876
2017-12-28,796.82795861
2017-12-29,774.89241591
2017-12-30,793.41648596
2017-12-31,764.87175998
2018-01-01,543.71958478
2018-01-02,477.22516962
2018-01-03,649.87813769
2018-01-04,750.02044737
2018-01-05,777.01786747
2018-01-06,704.31373645
2018-01-07,684.20594719
2018-01-08,695.87961422
2018-01-09,696.36860616
2018-01-10,742.97217054
2018-01-11,719.0134138
2018-01-12,693.92854137
2018-01-13,624.0916385
2018-01-14,526.79185146
2018-01-15,491.9216004
2018-01-16,508.8238381
2018-01-17,613.9884903
2018-01-18,674.35829411
2018-01-19,650.50532303
2018-01-20,489.85540963
2018-01-21,421.73848714
2018-01-22,344.25336341
2018-01-23,315.01725095
2018-01-24,289.826689
2018-01-25,277.62329857
2018-01-26,224.48640539
2018-01-27,204.25700944
2018-01-28,167.8487012
2018-01-29,153.96155049
2018-01-30,144.44277099
2018-01-31,162.67806227
2018-02-01,166.40186562
2018-02-02,213.44974197
2018-02-03,273.10463807
2018-02-04,142.44781508
2018-02-05,111.55081445
2018-02-06,177.20558783
2018-02-07,163.03034995
2018-02-08,120.42437808
2018-02-09,89.80968325
2018-02-10,91.77776842
2018-02-11,82.97161526
2018-02-12,62.30565643
2018-02-13,69.39268325
2018-02-14,70.69221437
2018-02-15,63.43169877
2018-02-16,63.50018795
2018-02-17,57.78390098
2018-02-18,47.85220473
2018-02-19,44.85614147
2018-02-20,52.03899365
2018-02-21,50.73718511
2018-02-22,40.8897929
2018-02-23,36.98605498
2018-02-24,78.10460372
2018-02-25,92.15180174
2018-02-26,41.14154587
2018-02-27,46.90460191
2018-02-28,49.92918084
2018-03-01,52.60460963
2018-03-02,51.79215931
2018-03-03,41.38429133
2018-03-04,38.76177813
2018-03-05,32.2838815
2018-03-06,45.57757579
2018-03-07,37.29344728
2018-03-08,34.55376007
2018-03-09,34.60606843
2018-03-10,35.46128841
2018-03-11,44.81317464
2018-03-12,35.23706153
2018-03-13,32.73769198
2018-03-14,61.77022996
2018-03-15,36.79209101
2018-03-16,36.09962604
2018-03-17,29.72433615
2018-03-18,21.23281633
2018-03-19,25.24231786
2018-03-20,31.02005649
2018-03-21,31.45688638
2018-03-22,31.35347671
2018-03-23,27.02331673
2018-03-24,25.99317052
2018-03-25,22.08796423
2018-03-26,20.74818629
2018-03-27,27.01691798
2018-03-28,26.97107627
2018-03-29,24.71775869
2018-03-30,26.66685703
2018-03-31,25.66543798
2018-04-01,20.15724264
2018-04-02,18.07397679
2018-04-03,21.25429434
2018-04-04,25.71698913
2018-04-05,24.63334642
2018-04-06,24.38706244
2018-04-07,34.28436507
2018-04-08,27.335041
2018-04-09,21.13758237
2018-04-10,22.16597774
2018-04-11,23.24923046
2018-04-12,22.38470178
2018-04-13,36.66443907
2018-04-14,35.63127168
2018-04-15,24.28699186
2018-04-16,23.9083682
2018-04-17,25.34549551
2018-04-18,26.49631704
2018-04-19,25.24455727
2018-04-20,27.9884897
2018-04-21,29.479585
2018-04-22,27.96629462
2018-04-23,21.40437708
2018-04-24,28.92087292
2018-04-25,66.81899638
2018-04-26,93.89101724
2018-04-27,67.53569129
2018-04-28,54.70890811
2018-04-29,39.77294342
2018-04-30,35.45168917
2018-05-01,36.66955352
2018-05-02,31.73459113
2018-05-03,38.45490479
2018-05-04,39.36712061
2018-05-05,40.61858587
2018-05-06,31.23119856
2018-05-07,30.84096217
2018-05-08,35.91663756
2018-05-09,35.05532641
2018-05-10,29.73668717
2018-05-11,27.49013678
2018-05-12,38.14838368
2018-05-13,28.0897675
2018-05-14,23.48131033
2018-05-15,35.49278732
2018-05-16,36.97293637
2018-05-17,33.00292855
2018-05-18,58.60777404
2018-05-19,66.88060023
2018-05-20,29.9909499
2018-05-21,24.85185587
2018-05-22,31.14895886
2018-05-23,27.0929604
2018-05-24,30.75196457
2018-05-25,29.32149238
2018-05-26,30.66905461
2018-05-27,22.28223089
2018-05-28,19.22284934
2018-05-29,31.6009076
2018-05-30,26.55897795
2018-05-31,22.62953788
2018-06-01,21.80760182
2018-06-02,19.70753491
2018-06-03,16.3285705
