Date,Market Capitalization
2015-09-19,3409370648.5
2015-09-20,3395906066.5
2015-09-21,3390648384
2015-09-22,3354817053
2015-09-23,3374897964.75
2015-09-24,3381520428
2015-09-25,3433016556.5
2015-09-26,3449217328.5
2015-09-27,3455212475
2015-09-28,3424129098.75
2015-09-29,3495941672
2015-09-30,3490524242.5
2015-10-01,3480400020
2015-10-02,3506233767.5
2015-10-03,3492524747.75
2015-10-04,3514237954.5
2015-10-05,3518384636.25
2015-10-06,3526058913
2015-10-07,3613169718
2015-10-08,3598701167
2015-10-09,3585885549.25
2015-10-10,3599300015.25
2015-10-11,3615723361.5
2015-10-12,3669732639.25
2015-10-13,3623821156.25
2015-10-14,3672355580.5
2015-10-15,3727043505
2015-10-16,3759463398
2015-10-17,3899737630
2015-10-18,3973130960
2015-10-19,3901744738.5
2015-10-20,3898266724.5
2015-10-21,3983456302.5
2015-10-22,4017171511.5
2015-10-23,4040603308.5
2015-10-24,4095927008.75
2015-10-25,4158630000
2015-10-26,4260116131.25
2015-10-27,4330413309.25
2015-10-28,4347592028
2015-10-29,4464008516.25
2015-10-30,4606139763
2015-10-31,4823306507.25
2015-11-01,4942208875.5
2015-11-02,4747510861.5
2015-11-03,5144491485
2015-11-04,5801110983.75
2015-11-05,6495523345
2015-11-06,5824196883
2015-11-07,5516103776.75
2015-11-08,5694982796.25
2015-11-09,5621049416
2015-11-10,5608383070.5
2015-11-11,5130795209.25
2015-11-12,4657296020
2015-11-13,4907447864
2015-11-14,4968413632
2015-11-15,4955059305
2015-11-16,4826361903
2015-11-17,4866522131.25
2015-11-18,4981954880
2015-11-19,4976552816.75
2015-11-20,4891656870
2015-11-21,4782596218
2015-11-22,4849116662.5
2015-11-23,4818098038.5
2015-11-24,4808558645
2015-11-25,4780356831.5
2015-11-26,4997954855
2015-11-27,5168263712.5
2015-11-28,5321459657.5
2015-11-29,5314643040
2015-11-30,5462578526
2015-12-01,5573302957.75
2015-12-02,5434587060
2015-12-03,5341964268.75
2015-12-04,5402746208
2015-12-05,5402043165
2015-12-06,5792521384
2015-12-07,5865564650
2015-12-08,5891345741.5
2015-12-09,6043169281.5
2015-12-10,6227426362.5
2015-12-11,6326070345
2015-12-12,6651252331
2015-12-13,6458071130
2015-12-14,6523318000
2015-12-15,6623290037.5
2015-12-16,6902629811
2015-12-17,6813942184.5
2015-12-18,6809566810.5
2015-12-19,6919628471.25
2015-12-20,6920842510
2015-12-21,6704103408
2015-12-22,6551376429
2015-12-23,6552865470
2015-12-24,6639315777.5
2015-12-25,6817402214.25
2015-12-26,6703555617
2015-12-27,6344646752
2015-12-28,6316184173
2015-12-29,6340749780
2015-12-30,6448783647.75
2015-12-31,6442290114
2016-01-01,6445465402.5
2016-01-02,6514711714
2016-01-03,6516282644
2016-01-04,6449570725.5
2016-01-05,6558028320
2016-01-06,6510379409.5
2016-01-07,6479843102.5
2016-01-08,6839756168.25
2016-01-09,6832986027.5
2016-01-10,6740548626.5
2016-01-11,6739944636
2016-01-12,6753903738.5
2016-01-13,6670020560
2016-01-14,6488277344
2016-01-15,6286678261.5
2016-01-16,5747383126.25
2016-01-17,5762316971.25
2016-01-18,5795758371
2016-01-19,5812517666.25
2016-01-20,5806850794.5
2016-01-21,6192451155
2016-01-22,6147772215.75
2016-01-23,5841396737.5
2016-01-24,5911308730.5
2016-01-25,6055583823
2016-01-26,5952531090
2016-01-27,5960762535
2016-01-28,5943371317.5
2016-01-29,5771627133
2016-01-30,5729174415
2016-01-31,5733063800
2016-02-01,5679928716
2016-02-02,5654915745.5
2016-02-03,5677060628
2016-02-04,5665088533.5
2016-02-05,5862483227.25
2016-02-06,5841388160.5
2016-02-07,5725226470
2016-02-08,5716410138.75
2016-02-09,5684089584.25
2016-02-10,5711560692.75
2016-02-11,5789076376.75
2016-02-12,5764153788.75
2016-02-13,5862927918
2016-02-14,5998868788
2016-02-15,6159927033
2016-02-16,6141837487.5
2016-02-17,6230892672
2016-02-18,6374053733.25
2016-02-19,6420286499
2016-02-20,6453038304
2016-02-21,6671721222.75
2016-02-22,6699331743.75
2016-02-23,6651956272.5
2016-02-24,6453890352
2016-02-25,6476333150
2016-02-26,6478741620
2016-02-27,6556197199.5
2016-02-28,6604162329
2016-02-29,6640103944
2016-03-01,6678644838.75
2016-03-02,6634991857.5
2016-03-03,6523985862.75
2016-03-04,6428119760
2016-03-05,6302163821.25
2016-03-06,6153931473.75
2016-03-07,6233233508.5
2016-03-08,6319452074
2016-03-09,6320431462.5
2016-03-10,6333335127
2016-03-11,6391711667.25
2016-03-12,6418025932.5
2016-03-13,6327521561.25
2016-03-14,6342065317.5
2016-03-15,6367227652.5
2016-03-16,6385447781.75
2016-03-17,6404655344
2016-03-18,6410113948
2016-03-19,6284893440
2016-03-20,6277392636
2016-03-21,6317541133
2016-03-22,6335235423
2016-03-23,6408430097.75
2016-03-24,6415972101
2016-03-25,6397241392.5
2016-03-26,6411355167
2016-03-27,6433382291
2016-03-28,6529351040
2016-03-29,6489661157.5
2016-03-30,6396468352
2016-03-31,6368167121.25
2016-04-01,6401594298
2016-04-02,6423338670
2016-04-03,6457409831.25
2016-04-04,6458591851.25
2016-04-05,6467260957.5
2016-04-06,6504305280
2016-04-07,6500572368.75
2016-04-08,6498187530
2016-04-09,6460720101.5
2016-04-10,6453324180
2016-04-11,6493062820.5
2016-04-12,6526596496.5
2016-04-13,6565645974
2016-04-14,6546252751.5
2016-04-15,6568364544.5
2016-04-16,6638692601.25
2016-04-17,6654072701.25
2016-04-18,6619789443.5
2016-04-19,6628331297
2016-04-20,6723113042.75
2016-04-21,6830006291.5
2016-04-22,6932624547
2016-04-23,6917682310
2016-04-24,6980695244
2016-04-25,7107336157
2016-04-26,7153047841.75
2016-04-27,7206640434
2016-04-28,6958603314
2016-04-29,6943553152.5
2016-04-30,7031589348
2016-05-01,6970197947.5
2016-05-02,6984492393
2016-05-03,6898693123.5
2016-05-04,6963934176.25
2016-05-05,6936966980
2016-05-06,6967550316.75
2016-05-07,7090849914
2016-05-08,7130428893
2016-05-09,7127080999.5
2016-05-10,7149539397
2016-05-11,7039380425
2016-05-12,7034363106.75
2016-05-13,7056601832
2016-05-14,7086924000
2016-05-15,7095249993
2016-05-16,7128399694.5
2016-05-17,7073717164
2016-05-18,7069564893.75
2016-05-19,7064612678
2016-05-20,6893075978.5
2016-05-21,6895815525
2016-05-22,6905473344
2016-05-23,6865930155
2016-05-24,6920726112
2016-05-25,6973157562.5
2016-05-26,7020835775.5
2016-05-27,7152682626
2016-05-28,7495602870.25
2016-05-29,8102173950
2016-05-30,8321543976
2016-05-31,8365437438.75
2016-06-01,8316886560.5
2016-06-02,8373427151.25
2016-06-03,8459903342.25
2016-06-04,8884894755
2016-06-05,8967499410
2016-06-06,9022124664
2016-06-07,9128821546
2016-06-08,9043638813
2016-06-09,9082934487
2016-06-10,9030122158.5
2016-06-11,9084136897.5
2016-06-12,9532819809.75
2016-06-13,10425114447.5
2016-06-14,10895723450
2016-06-15,10737835808
2016-06-16,11014685067
2016-06-17,11858402892
2016-06-18,11743230856.5
2016-06-19,11883020760
2016-06-20,11926511106
2016-06-21,11388286555
2016-06-22,10428200315
2016-06-23,9648719625
2016-06-24,9789122829.75
2016-06-25,10416608262
2016-06-26,10359951030
2016-06-27,9946847628
2016-06-28,10206300264.25
2016-06-29,10132978551.75
2016-06-30,10088503705.75
2016-07-01,10537464520
2016-07-02,10674800288.5
2016-07-03,10900478199
2016-07-04,10473256213.75
2016-07-05,10634677062
2016-07-06,10555294778.25
2016-07-07,10521439125.75
2016-07-08,10068728343.5
2016-07-09,10331196578.75
2016-07-10,10213193979.5
2016-07-11,10216191204
2016-07-12,10253270472.75
2016-07-13,10457058224
2016-07-14,10367836285.63
2016-07-15,10412334685
2016-07-16,10467983498
2016-07-17,10494350400
2016-07-18,10687924121.88
2016-07-19,10623272635.13
2016-07-20,10589817624.75
2016-07-21,10503235778.88
2016-07-22,10462389367.5
2016-07-23,10315344328.5
2016-07-24,10329981946
2016-07-25,10399941751.5
2016-07-26,10324495510.75
2016-07-27,10290992215
2016-07-28,10335277513
2016-07-29,10350753720
2016-07-30,10367270432.88
2016-07-31,10270211816
2016-08-01,9902483393.5
2016-08-02,9614241883.75
2016-08-03,8863691534.25
2016-08-04,8893444306.88
2016-08-05,9062753637
2016-08-06,9062385761.75
2016-08-07,9248127761.25
2016-08-08,9340707113.63
2016-08-09,9316197562.88
2016-08-10,9273961100.25
2016-08-11,9374973868
2016-08-12,9315534800.25
2016-08-13,9277261512.75
2016-08-14,9231174406.25
2016-08-15,9037040982.5
2016-08-16,8993953136.88
2016-08-17,9098844317.5
2016-08-18,9063182926.38
2016-08-19,9076943771.13
2016-08-20,9100518893.63
2016-08-21,9185988109
2016-08-22,9202999202.25
2016-08-23,9253696854.38
2016-08-24,9214240277
2016-08-25,9159926358
2016-08-26,9123177140.75
2016-08-27,9135055580
2016-08-28,9030762641.25
2016-08-29,9078418980.75
2016-08-30,9100082309.63
2016-08-31,9127879556.13
2016-09-01,9084790473.63
2016-09-02,9077394019.5
2016-09-03,9122870613
2016-09-04,9427818480
2016-09-05,9639693484.75
2016-09-06,9627279930.38
2016-09-07,9679849603.75
2016-09-08,9759990147.5
2016-09-09,9893699067
2016-09-10,9869266549.38
2016-09-11,9872693079
2016-09-12,9673566669
2016-09-13,9633707655.63
2016-09-14,9669876487.5
2016-09-15,9668366120
2016-09-16,9636200875
2016-09-17,9639795835.5
2016-09-18,9632140740
2016-09-19,9678659040.25
2016-09-20,9671095785
2016-09-21,9573127323.5
2016-09-22,9474135094.88
2016-09-23,9474709554
2016-09-24,9548657514
2016-09-25,9550540118.75
2016-09-26,9553201396.88
2016-09-27,9633036600
2016-09-28,9619039365
2016-09-29,9608233660.88
2016-09-30,9625056636
2016-10-01,9672728556
2016-10-02,9751859424.38
2016-10-03,9708717667.25
2016-10-04,9733733483.88
2016-10-05,9710120395.63
2016-10-06,9733991184.75
2016-10-07,9745567147.75
2016-10-08,9813354249.75
2016-10-09,9829461513.75
2016-10-10,9806177805
2016-10-11,9889612261.25
2016-10-12,10169210490.25
2016-10-13,10148540955.5
2016-10-14,10145419260
2016-10-15,10186166733.75
2016-10-16,10187142444
2016-10-17,10214470942.75
2016-10-18,10175795647.5
2016-10-19,10133207628.75
2016-10-20,10039051060.5
2016-10-21,10043294052
2016-10-22,10120149670.25
2016-10-23,10427927931.25
2016-10-24,10432613214.75
2016-10-25,10422779145.75
2016-10-26,10497917869
2016-10-27,10797490427.75
2016-10-28,10951847604
2016-10-29,11065312830
2016-10-30,11371851694.5
2016-10-31,11220944050.63
2016-11-01,11276820620
2016-11-02,11637082288
2016-11-03,11724179897.25
2016-11-04,11168875390
2016-11-05,11191924542.5
2016-11-06,11273377320.63
2016-11-07,11329028850
2016-11-08,11281286841
2016-11-09,11397478908.75
2016-11-10,11554243912.25
2016-11-11,11442472387.5
2016-11-12,11435301748.5
2016-11-13,11254118591.63
2016-11-14,11232670024.13
2016-11-15,11316513578.75
2016-11-16,11486896446.63
2016-11-17,11902599638.25
2016-11-18,11929347953.88
2016-11-19,12023658038.5
2016-11-20,12023072745
2016-11-21,11714229462.25
2016-11-22,11816461536.75
2016-11-23,11943631560
2016-11-24,11865465737.13
2016-11-25,11793501830.5
2016-11-26,11798743605.5
2016-11-27,11733874665.5
2016-11-28,11704132375
2016-11-29,11732212795.5
2016-11-30,11755037525
2016-12-01,11911703456.25
2016-12-02,12123065046.38
2016-12-03,12336528271.25
2016-12-04,12270408386.5
2016-12-05,12250031935.5
2016-12-06,12084650366.25
2016-12-07,12171013670
2016-12-08,12276061175
2016-12-09,12322454602.5
2016-12-10,12374098453.5
2016-12-11,12376494321.75
2016-12-12,12350873426.25
2016-12-13,12475241234
2016-12-14,12481303140.63
2016-12-15,12468857192.25
2016-12-16,12477471885.38
2016-12-17,12561568118.25
2016-12-18,12648839156.5
2016-12-19,12665797468.63
2016-12-20,12693613218.75
2016-12-21,12840750760.5
2016-12-22,13373644630.5
2016-12-23,13935414435
2016-12-24,14586538754
2016-12-25,14335761076.88
2016-12-26,14328284800
2016-12-27,14557680700.75
2016-12-28,15022680166
2016-12-29,15607929666.5
2016-12-30,15535499756
2016-12-31,15417326901.63
2017-01-01,15554617515
2017-01-02,16052814058.88
2017-01-03,16383783042
2017-01-04,16758961488.5
2017-01-05,17200512859.25
2017-01-06,15963669900.63
2017-01-07,14460073177.5
2017-01-08,14470150801.5
2017-01-09,14575493006.25
2017-01-10,14440728260.63
2017-01-11,14570797221.5
2017-01-12,12838608280
2017-01-13,12896185609
2017-01-14,13222919230.25
2017-01-15,13245779530.5
2017-01-16,13189519341.25
2017-01-17,13367137057.5
2017-01-18,14440984494
2017-01-19,14206803610.5
2017-01-20,14480385906
2017-01-21,14423849300
2017-01-22,14852023011
2017-01-23,14880463620
2017-01-24,14739864592.5
2017-01-25,14443124499.13
2017-01-26,14424958912
2017-01-27,14712303727.13
2017-01-28,14799404806.88
2017-01-29,14830506867.63
2017-01-30,14742079852.5
2017-01-31,14840050887
2017-02-01,15443300149.75
2017-02-02,15807439263
2017-02-03,16266158081.5
2017-02-04,16398955436.88
2017-02-05,16625036454.25
2017-02-06,16377775312.5
2017-02-07,16594295859.37
2017-02-08,16990949416.25
2017-02-09,17012090466
2017-02-10,15818900010.5
2017-02-11,15968204557
2017-02-12,16254784525
2017-02-13,16151507706.25
2017-02-14,16104089615
2017-02-15,16278661673.63
2017-02-16,16256648279
2017-02-17,16739040438
2017-02-18,17038347187.5
2017-02-19,17099684215.25
2017-02-20,16984364231.25
2017-02-21,17400216677.63
2017-02-22,18109304042.38
2017-02-23,18188081197
2017-02-24,18875411617.63
2017-02-25,19098025905
2017-02-26,18699285423.63
2017-02-27,18967150282.5
2017-02-28,19259836590.63
2017-03-01,19278787739
2017-03-02,19765229376.5
2017-03-03,20312546771.25
2017-03-04,20781998326
2017-03-05,20511028252
2017-03-06,20569242311.88
2017-03-07,20691545285.75
2017-03-08,20112790766.25
2017-03-09,18837905625
2017-03-10,19274714580
2017-03-11,18940222163
2017-03-12,19034635246.88
2017-03-13,19759490300
2017-03-14,20035717031.25
2017-03-15,20159584579.88
2017-03-16,20331267121.5
2017-03-17,19276626859
2017-03-18,17809073222.5
2017-03-19,16105479783
2017-03-20,16590727125
2017-03-21,16885369042.5
2017-03-22,17960772637.5
2017-03-23,16863314331.88
2017-03-24,16807771702.13
2017-03-25,15547603368.13
2017-03-26,15468510349.5
2017-03-27,15737767546
2017-03-28,16668488492.5
2017-03-29,16897222171.13
2017-03-30,16855319774.25
2017-03-31,16835351978.25
2017-04-01,17409353466
2017-04-02,17641865728
2017-04-03,17819689471.75
2017-04-04,18582128268.75
2017-04-05,18553192009
2017-04-06,18405122659.88
2017-04-07,19221951424
2017-04-08,19381266240.75
2017-04-09,19257594811.25
2017-04-10,19603951453.25
2017-04-11,19694657361.63
2017-04-12,19866055423.5
2017-04-13,19815506068.75
2017-04-14,19201210750
2017-04-15,19268194060.5
2017-04-16,19283760218.25
2017-04-17,19364543546
2017-04-18,19577576375
2017-04-19,19945935308
2017-04-20,19879736608.88
2017-04-21,20306222251.88
2017-04-22,20422018520
2017-04-23,20474623026.38
2017-04-24,20479470598.5
2017-04-25,20492009014.25
2017-04-26,20790559482.25
2017-04-27,21196321753
2017-04-28,21718770635.25
2017-04-29,21709626543.75
2017-04-30,21928991260.38
2017-05-01,22078261169.25
2017-05-02,23147003880
2017-05-03,23784323660.25
2017-05-04,24504975258.75
2017-05-05,25185853702.5
2017-05-06,24886722896.38
2017-05-07,25410693098.38
2017-05-08,25476764218.5
2017-05-09,26806365358
2017-05-10,28184103645.75
2017-05-11,28772472957.38
2017-05-12,29701049515.5
2017-05-13,27627171200.75
2017-05-14,28738561853.5
2017-05-15,29023871040
2017-05-16,28023844627.5
2017-05-17,28420331758
2017-05-18,29623924385.38
2017-05-19,30837951406.25
2017-05-20,31971407573.63
2017-05-21,33322849268
2017-05-22,33345064726.88
2017-05-23,35053487681.25
2017-05-24,37086924346.13
2017-05-25,39995340676.13
2017-05-26,38785057235.75
2017-05-27,35820081858.38
2017-05-28,33685338006.38
2017-05-29,35329628841
2017-05-30,37134590852.63
2017-05-31,35988110367.25
2017-06-01,37769594226
2017-06-02,39446306226
2017-06-03,40524447335.75
2017-06-04,41506394066.25
2017-06-05,41449772570
2017-06-06,43993171821.38
2017-06-07,47064391640
2017-06-08,44430770112.5
2017-06-09,45790541115
2017-06-10,46240271662
2017-06-11,47470780844
2017-06-12,48749258783.5
2017-06-13,42593399590.63
2017-06-14,44584724768.25
2017-06-15,40760994614.75
2017-06-16,39181313016.38
2017-06-17,40933942863
2017-06-18,43328808250
2017-06-19,41584675093.13
2017-06-20,42747048438.38
2017-06-21,45103769378
2017-06-22,43806590165.25
2017-06-23,44529804694.38
2017-06-24,44599059625
2017-06-25,42237422346.75
2017-06-26,41580634203
2017-06-27,39602776893.75
2017-06-28,41312366505.75
2017-06-29,41914703545
2017-06-30,41808368313.38
2017-07-01,40778976868.75
2017-07-02,39726161998.5
2017-07-03,41032984833.75
2017-07-04,41960640994.38
2017-07-05,42586848468
2017-07-06,42975651805.5
2017-07-07,42678273717.25
2017-07-08,41132541362.63
2017-07-09,42007329729
2017-07-10,41421297232.5
2017-07-11,38730333528
2017-07-12,37945046671
2017-07-13,39256011349.75
2017-07-14,38404492702
2017-07-15,36307619790.38
2017-07-16,33204908288
2017-07-17,31435183984.75
2017-07-18,35975000497.5
2017-07-19,38246618707.5
2017-07-20,37294595686.25
2017-07-21,45383170900.5
2017-07-22,43724543850
2017-07-23,46489643151.88
2017-07-24,45400909076.25
2017-07-25,45379048575
2017-07-26,41788956521.63
2017-07-27,41396158517.5
2017-07-28,44256027339.5
2017-07-29,45902181592.5
2017-07-30,44860346564.25
2017-07-31,45224761128.75
2017-08-01,46792632049.25
2017-08-02,45156882498
2017-08-03,44657982592
2017-08-04,46127648297.5
2017-08-05,47207821700.38
2017-08-06,54058735328
2017-08-07,53562268491.75
2017-08-08,55989727422.75
2017-08-09,56395245953.75
2017-08-10,55328911175.88
2017-08-11,56538539824
2017-08-12,59966208986.25
2017-08-13,64236369865.25
2017-08-14,67237489605.5
2017-08-15,70851560010
2017-08-16,68361085607.5
2017-08-17,72237728163
2017-08-18,70733457984.38
2017-08-19,67773253558.5
2017-08-20,68468088518.75
2017-08-21,67745877211.88
2017-08-22,66353221363.75
2017-08-23,67838443566.75
2017-08-24,68783938947.75
2017-08-25,71223178081.38
2017-08-26,72293011175
2017-08-27,71970039640.63
2017-08-28,72035335125
2017-08-29,72601080605.63
2017-08-30,76093209210.25
2017-08-31,75921496266.5
2017-09-01,78458727617.63
2017-09-02,81249960361.5
2017-09-03,75949590925.75
2017-09-04,75997635264.38
2017-09-05,70379097633
2017-09-06,73044690540
2017-09-07,76101447519.38
2017-09-08,76515412128.38
2017-09-09,71229288541.5
2017-09-10,70915713194.38
2017-09-11,70109152175.13
2017-09-12,69566770397.75
2017-09-13,68656309914.38
2017-09-14,63554982687.5
2017-09-15,54655165097.63
2017-09-16,61120819017.75
2017-09-17,61135571640
2017-09-18,61361952096
2017-09-19,67320686940.38
2017-09-20,64763584849.13
2017-09-21,64642810208
2017-09-22,60011807400
2017-09-23,59682150331.63
2017-09-24,62552814045
2017-09-25,60784325350
2017-09-26,65090943571.88
2017-09-27,64578645693
2017-09-28,69577457812.5
2017-09-29,69331536721.13
2017-09-30,69110853640.5
2017-10-01,72164380112
2017-10-02,72572629690.5
2017-10-03,72942050206
2017-10-04,71500371275.75
2017-10-05,69980324732.5
2017-10-06,71768549009.25
2017-10-07,72389967046.88
2017-10-08,73285206113.88
2017-10-09,76287408498.13
2017-10-10,79323402665.25
2017-10-11,79672584178.25
2017-10-12,81540947087.5
2017-10-13,90735388637.5
2017-10-14,93532581402.75
2017-10-15,95846971878.75
2017-10-16,93892718418.75
2017-10-17,95500937910
2017-10-18,93035196929.5
2017-10-19,91403039778.75
2017-10-20,94541787302.75
2017-10-21,99647510760
2017-10-22,100166428683.75
2017-10-23,98804297627.75
2017-10-24,97857214873.75
2017-10-25,92842316956
2017-10-26,94793250904.5
2017-10-27,97986555069.75
2017-10-28,95987490803.75
2017-10-29,95508723184.88
2017-10-30,101772140426.13
2017-10-31,101944093346
2017-11-01,106686912563
2017-11-02,111773226172.75
2017-11-03,116268241550.5
2017-11-04,119994156753
2017-11-05,122972377827.25
2017-11-06,123730175516.75
2017-11-07,116802551491.88
2017-11-08,118021243207.25
2017-11-09,122785928492.25
2017-11-10,119461236136.5
2017-11-11,109149603354
2017-11-12,104983926624
2017-11-13,99288176328
2017-11-14,107994494245
2017-11-15,110211605255
2017-11-16,121185269736
2017-11-17,130456190106
2017-11-18,128590523089.63
2017-11-19,129527944225.25
2017-11-20,134184313974.38
2017-11-21,137430238445.5
2017-11-22,135555796822.13
2017-11-23,137230370363.13
2017-11-24,134438123398
2017-11-25,137213047412.38
2017-11-26,145813287458.63
2017-11-27,155438267075
2017-11-28,161084287245
2017-11-29,165531065769
2017-11-30,163291179137.63
2017-12-01,164757642194
2017-12-02,180045079028.5
2017-12-03,182352336600
2017-12-04,190137593238
2017-12-05,192136339429.13
2017-12-06,195934879858.13
2017-12-07,224821800833.63
2017-12-08,271296206545
2017-12-09,261867982525.5
2017-12-10,242376544633.75
2017-12-11,254851829288.88
2017-12-12,281211777490
2017-12-13,289295639748
2017-12-14,273137992448.75
2017-12-15,276669412045.13
2017-12-16,294276260766
2017-12-17,321419714570.5
2017-12-18,318006727836
2017-12-19,317194299441.75
2017-12-20,293746903880.75
2017-12-21,276389449300
2017-12-22,262995125687.25
2017-12-23,235422232250.38
2017-12-24,241952324976.5
2017-12-25,234146337917
2017-12-26,233474077626.63
2017-12-27,262556578580.63
2017-12-28,258495357141.63
2017-12-29,242106246181.25
2017-12-30,242123782057.5
2017-12-31,211644945338.75
2018-01-01,231578538663.75
2018-01-02,225791558669.88
2018-01-03,247585423827
2018-01-04,254051928811.13
2018-01-05,253999808429.63
2018-01-06,283330416560
2018-01-07,286970116454
2018-01-08,270013134737.5
2018-01-09,251038595235
2018-01-10,241936675727.5
2018-01-11,249939745908.75
2018-01-12,220689329087.13
2018-01-13,233075910719.63
2018-01-14,238428611154.5
2018-01-15,228921095027.63
2018-01-16,228066050091.38
2018-01-17,193358577990
2018-01-18,185465790855.75
2018-01-19,189536317048.75
2018-01-20,194389566462.5
2018-01-21,214229690527.13
2018-01-22,194311640220
2018-01-23,181614053776.88
2018-01-24,182604888939
2018-01-25,191498309695
2018-01-26,187469478976.5
2018-01-27,187167959802.75
2018-01-28,192162826207.5
2018-01-29,196560103772
2018-01-30,187828596552
2018-01-31,167966043703.63
2018-02-01,171118348945
2018-02-02,151604901300
2018-02-03,148579811211
2018-02-04,154700257891.75
2018-02-05,138845649481.5
2018-02-06,117990093489.25
2018-02-07,130494724831.63
2018-02-08,129009029425
2018-02-09,138515022729.75
2018-02-10,147502968269.25
2018-02-11,143428340226.88
2018-02-12,136467704902.5
2018-02-13,150024482253.75
2018-02-14,143825533136.25
2018-02-15,159277326544.88
2018-02-16,169242950395
2018-02-17,171168188010.75
2018-02-18,186982292935.75
2018-02-19,175703471113
2018-02-20,188461227248.75
2018-02-21,188461839948.25
2018-02-22,175638316670
2018-02-23,164620145396.5
2018-02-24,171439555932.25
2018-02-25,162891428794.5
2018-02-26,161938365109.5
2018-02-27,174284661662.25
2018-02-28,178547162536.75
2018-03-01,173743522792.13
2018-03-02,184369704746.25
2018-03-03,186504383778.75
2018-03-04,193043470522.5
2018-03-05,193757016680.25
2018-03-06,192568162114.13
2018-03-07,181263998691
2018-03-08,167557167500
2018-03-09,157647345452
2018-03-10,156883452750
2018-03-11,148219512244
2018-03-12,161464865779.5
2018-03-13,154011703380.5
2018-03-14,155104131307.5
2018-03-15,139060427886
2018-03-16,140194907671.5
2018-03-17,140008491696
2018-03-18,133014175081
2018-03-19,139756495620
2018-03-20,145122898894.38
2018-03-21,150917452492.5
2018-03-22,150638409239.5
2018-03-23,147419867452.75
2018-03-24,150998336270.5
2018-03-25,144434680245
2018-03-26,143266011052.5
2018-03-27,138183343211.88
2018-03-28,132076873913.38
2018-03-29,134511980753.5
2018-03-30,120140479648.5
2018-03-31,116195391109.5
2018-04-01,117743605465
2018-04-02,115347863186.25
2018-04-03,119666563357.25
2018-04-04,125724093525
2018-04-05,115096321632
2018-04-06,114962001198
2018-04-07,112260609834.75
2018-04-08,117029583515.25
2018-04-09,119204638958.13
2018-04-10,114967021303.75
2018-04-11,115933449705.5
2018-04-12,117826873563.38
2018-04-13,134717986805.63
2018-04-14,133661119201.75
2018-04-15,136186997641.88
2018-04-16,141862427332.75
2018-04-17,136704345414
2018-04-18,134039250402.5
2018-04-19,138619788616.75
2018-04-20,140681941364.25
2018-04-21,150563061194
2018-04-22,151374356181.88
2018-04-23,149403402393.75
2018-04-24,151868262744
2018-04-25,163935442330.13
2018-04-26,150206308395
2018-04-27,157626618607.13
2018-04-28,151962486280.13
2018-04-29,158944282951.5
2018-04-30,159821728964.63
2018-05-01,157033418303.5
2018-05-02,154321013743.5
2018-05-03,156865198829
2018-05-04,164515839058.5
2018-05-05,164906179704
2018-05-06,167154639312.5
2018-05-07,163767442651.38
2018-05-08,159413612074.5
2018-05-09,156197586116
2018-05-10,158494032814.5
2018-05-11,153060831720.5
2018-05-12,143444030878.38
2018-05-13,144424816170
2018-05-14,147843723777.75
2018-05-15,147957353907
2018-05-16,144338969382.5
2018-05-17,142207733048.63
2018-05-18,137288870526.63
2018-05-19,140513540202.75
2018-05-20,140334947222.63
2018-05-21,145267482627
2018-05-22,143147344607.75
2018-05-23,136243320703.13
2018-05-24,128150346791.13
2018-05-25,129218330841.25
2018-05-26,127205106336.75
2018-05-27,125008074480
2018-05-28,125268067914
2018-05-29,121310733607
2018-05-30,127293545344.5
2018-05-31,125822214313.88
2018-06-01,127835078602.88
2018-06-02,128333508644.25
2018-06-03,130363892028.5
2018-06-04,131657888910
2018-06-05,127951034310
2018-06-06,130107764601.25
2018-06-07,130824925268.25
2018-06-08,131277605250
2018-06-09,130299350912.5
2018-06-10,127805099758.5
2018-06-11,115463822643.13
2018-06-12,117453093553.13
2018-06-13,111951633900
2018-06-14,107790383376
2018-06-15,113496014268
2018-06-16,109436537682
2018-06-17,110933216037.5
2018-06-18,110247770420.5
2018-06-19,114772587006
2018-06-20,115260728967
2018-06-21,115586475613
2018-06-22,114944754453
2018-06-23,103686666688.13
2018-06-24,105675859807.88
2018-06-25,105238969377.75
2018-06-26,106957471599.38
2018-06-27,103865718195
2018-06-28,104995944842.25
2018-06-29,100314947540.25
2018-06-30,106242473741.25
2018-07-01,109478663769.38
2018-07-02,108683240232
2018-07-03,113274515623.5
2018-07-04,111454825609.38
2018-07-05,112801113754
2018-07-06,111931749621
2018-07-07,113142900225
2018-07-08,115849030924
2018-07-09,114869177190
2018-07-10,114144720696
2018-07-11,108031743172.5
2018-07-12,109390772992.5
2018-07-13,107001405607.5
2018-07-14,106641825244
2018-07-15,107164418743.13
2018-07-16,108914274553.75
2018-07-17,115356891965
2018-07-18,125507605249.25
2018-07-19,126552753796.88
2018-07-20,128046761920
2018-07-21,125728795916.5
2018-07-22,126938259639.38
2018-07-23,126926249135.63
2018-07-24,132527362816.13
2018-07-25,144312502194
2018-07-26,140351007107.88
2018-07-27,136197874948.75
2018-07-28,140639465228.63
2018-07-29,141391890467.25
2018-07-30,140891601168
2018-07-31,140290434812.5
2018-08-01,132776833436.88
2018-08-02,130666447973.75
2018-08-03,129378253350
2018-08-04,127354964976
2018-08-05,120491517237
2018-08-06,120858159212.25
2018-08-07,119402299003.13
