Date,Bitcoin Core (BTC) Price
2016-04-05,420.1
2016-04-06,422.4
2016-04-07,422.05
2016-04-08,421.8
2016-04-09,419.27
2016-04-10,418.68
2016-04-11,421.14
2016-04-12,423.21
2016-04-13,425.64
2016-04-14,424.27
2016-04-15,425.59
2016-04-16,430.05
2016-04-17,430.95
2016-04-18,428.62
2016-04-19,429.08
2016-04-20,435.11
2016-04-21,441.91
2016-04-22,448.44
2016-04-23,447.37
2016-04-24,451.34
2016-04-25,459.43
2016-04-26,462.29
2016-04-27,465.64
2016-04-28,449.52
2016-04-29,448.45
2016-04-30,454.02
2016-05-01,449.95
2016-05-02,450.76
2016-05-03,445.11
2016-05-04,449.21
2016-05-05,447.35
2016-05-06,449.21
2016-05-07,457.04
2016-05-08,459.48
2016-05-09,459.14
2016-05-10,460.46
2016-05-11,453.25
2016-05-12,452.83
2016-05-13,454.16
2016-05-14,456
2016-05-15,456.43
2016-05-16,458.46
2016-05-17,454.84
2016-05-18,454.47
2016-05-19,454.04
2016-05-20,442.93
2016-05-21,443
2016-05-22,443.52
2016-05-23,440.85
2016-05-24,444.24
2016-05-25,447.5
2016-05-26,450.46
2016-05-27,458.82
2016-05-28,480.71
2016-05-29,519.5
2016-05-30,533.44
2016-05-31,536.13
2016-06-01,532.91
2016-06-02,536.41
2016-06-03,541.83
2016-06-04,568.92
2016-06-05,574.1
2016-06-06,577.44
2016-06-07,584.11
2016-06-08,578.53
2016-06-09,580.91
2016-06-10,577.38
2016-06-11,580.7
2016-06-12,609.23
2016-06-13,666.1
2016-06-14,695.99
2016-06-15,685.76
2016-06-16,703.27
2016-06-17,756.96
2016-06-18,749.43
2016-06-19,758.16
2016-06-20,760.72
2016-06-21,726.2
2016-06-22,664.82
2016-06-23,615
2016-06-24,623.81
2016-06-25,663.66
2016-06-26,659.88
2016-06-27,633.42
2016-06-28,649.79
2016-06-29,644.97
2016-06-30,641.99
2016-07-01,670.4
2016-07-02,678.97
2016-07-03,693.16
2016-07-04,665.83
2016-07-05,675.93
2016-07-06,670.73
2016-07-07,668.43
2016-07-08,639.53
2016-07-09,656.05
2016-07-10,648.43
2016-07-11,648.54
2016-07-12,650.82
2016-07-13,663.68
2016-07-14,657.95
2016-07-15,660.7
2016-07-16,664.16
2016-07-17,665.75
2016-07-18,677.95
2016-07-19,673.77
2016-07-20,671.58
2016-07-21,666.01
2016-07-22,663.35
2016-07-23,653.96
2016-07-24,654.82
2016-07-25,659.19
2016-07-26,654.34
2016-07-27,652.15
2016-07-28,654.89
2016-07-29,655.8
2016-07-30,656.77
2016-07-31,650.56
2016-08-01,627.19
2016-08-02,608.86
2016-08-03,561.26
2016-08-04,563.07
2016-08-05,573.72
2016-08-06,573.62
2016-08-07,585.3
2016-08-08,591.09
2016-08-09,589.47
2016-08-10,586.74
2016-08-11,593.06
2016-08-12,589.23
2016-08-13,586.74
2016-08-14,583.75
2016-08-15,571.4
2016-08-16,568.61
2016-08-17,575.18
2016-08-18,572.87
2016-08-19,573.67
2016-08-20,575.09
2016-08-21,580.42
2016-08-22,581.42
2016-08-23,584.55
2016-08-24,581.99
2016-08-25,578.49
2016-08-26,576.11
2016-08-27,576.8
2016-08-28,570.15
2016-08-29,573.09
2016-08-30,574.39
2016-08-31,576.07
2016-09-01,573.29
2016-09-02,572.76
2016-09-03,575.56
2016-09-04,594.74
2016-09-05,608.02
2016-09-06,607.17
2016-09-07,610.42
2016-09-08,615.4
2016-09-09,623.76
2016-09-10,622.15
2016-09-11,622.29
2016-09-12,609.66
2016-09-13,607.07
2016-09-14,609.27
2016-09-15,609.1
2016-09-16,607
2016-09-17,607.16
2016-09-18,606.6
2016-09-19,609.46
2016-09-20,608.92
2016-09-21,602.68
2016-09-22,596.37
2016-09-23,596.34
2016-09-24,600.93
2016-09-25,600.97
2016-09-26,601.05
2016-09-27,606
2016-09-28,605.04
2016-09-29,604.29
2016-09-30,605.28
2016-10-01,608.21
2016-10-02,613.11
2016-10-03,610.33
2016-10-04,611.83
2016-10-05,610.27
2016-10-06,611.69
2016-10-07,612.34
2016-10-08,616.53
2016-10-09,617.46
2016-10-10,615.92
2016-10-11,621.1
2016-10-12,638.59
2016-10-13,637.22
2016-10-14,636.96
2016-10-15,639.45
2016-10-16,639.44
2016-10-17,641.09
2016-10-18,638.6
2016-10-19,635.85
2016-10-20,629.88
2016-10-21,630.08
2016-10-22,634.82
2016-10-23,654.05
2016-10-24,654.27
2016-10-25,653.58
2016-10-26,658.22
2016-10-27,676.93
2016-10-28,686.52
2016-10-29,693.55
2016-10-30,712.68
2016-10-31,703.13
2016-11-01,706.55
2016-11-02,729.04
2016-11-03,734.42
2016-11-04,699.55
2016-11-05,700.93
2016-11-06,705.95
2016-11-07,709.35
2016-11-08,706.28
2016-11-09,713.46
2016-11-10,723.19
2016-11-11,716.1
2016-11-12,715.56
2016-11-13,704.13
2016-11-14,702.71
2016-11-15,707.86
2016-11-16,718.43
2016-11-17,744.33
2016-11-18,745.91
2016-11-19,751.72
2016-11-20,751.6
2016-11-21,732.22
2016-11-22,738.53
2016-11-23,746.4
2016-11-24,741.43
2016-11-25,736.84
2016-11-26,737.08
2016-11-27,732.94
2016-11-28,731
2016-11-29,732.66
2016-11-30,734
2016-12-01,743.7
2016-12-02,756.81
2016-12-03,770.05
2016-12-04,765.82
2016-12-05,764.46
2016-12-06,754.05
2016-12-07,759.35
2016-12-08,765.8
2016-12-09,768.6
2016-12-10,771.74
2016-12-11,771.81
2016-12-12,770.1
2016-12-13,777.76
2016-12-14,778.03
2016-12-15,777.17
2016-12-16,777.63
2016-12-17,782.79
2016-12-18,788.14
2016-12-19,789.11
2016-12-20,790.75
2016-12-21,799.83
2016-12-22,832.92
2016-12-23,867.8
2016-12-24,908.24
2016-12-25,892.53
2016-12-26,891.95
2016-12-27,906.13
2016-12-28,934.96
2016-12-29,971.26
2016-12-30,966.64
2016-12-31,959.17
2017-01-01,967.6
2017-01-02,998.47
2017-01-03,1018.93
2017-01-04,1042.13
2017-01-05,1069.46
2017-01-06,992.45
2017-01-07,898.86
2017-01-08,899.39
2017-01-09,905.82
2017-01-10,897.35
2017-01-11,905.32
2017-01-12,797.6
2017-01-13,801.07
2017-01-14,821.27
2017-01-15,822.58
2017-01-16,818.98
2017-01-17,829.9
2017-01-18,896.46
2017-01-19,881.82
2017-01-20,898.68
2017-01-21,895.04
2017-01-22,921.48
2017-01-23,923.12
2017-01-24,914.3
2017-01-25,895.79
2017-01-26,894.56
2017-01-27,912.27
2017-01-28,917.55
2017-01-29,919.37
2017-01-30,913.77
2017-01-31,919.74
2017-02-01,957.02
2017-02-02,979.44
2017-02-03,1007.74
2017-02-04,1015.85
2017-02-05,1029.74
2017-02-06,1014.3
2017-02-07,1027.61
2017-02-08,1052.05
2017-02-09,1053.24
2017-02-10,979.24
2017-02-11,988.37
2017-02-12,1006
2017-02-13,999.5
2017-02-14,996.44
2017-02-15,1007.11
2017-02-16,1005.64
2017-02-17,1035.36
2017-02-18,1053.75
2017-02-19,1057.42
2017-02-20,1050.18
2017-02-21,1075.77
2017-02-22,1119.49
2017-02-23,1124.24
2017-02-24,1166.59
2017-02-25,1180.2
2017-02-26,1155.41
2017-02-27,1171.8
2017-02-28,1189.75
2017-03-01,1190.78
2017-03-02,1220.69
2017-03-03,1254.34
2017-03-04,1283.18
2017-03-05,1266.32
2017-03-06,1269.77
2017-03-07,1277.18
2017-03-08,1241.31
2017-03-09,1162.5
2017-03-10,1189.32
2017-03-11,1168.54
2017-03-12,1174.23
2017-03-13,1218.8
2017-03-14,1235.7
2017-03-15,1243.19
2017-03-16,1253.64
2017-03-17,1188.47
2017-03-18,1097.86
2017-03-19,992.72
2017-03-20,1022.5
2017-03-21,1040.55
2017-03-22,1106.7
2017-03-23,1038.95
2017-03-24,1035.41
2017-03-25,957.65
2017-03-26,952.68
2017-03-27,969.14
2017-03-28,1026.35
2017-03-29,1040.31
2017-03-30,1037.62
2017-03-31,1036.26
2017-04-01,1071.48
2017-04-02,1085.68
2017-04-03,1096.49
2017-04-04,1143.25
2017-04-05,1141.36
2017-04-06,1132.11
2017-04-07,1182.22
2017-04-08,1191.87
2017-04-09,1184.14
2017-04-10,1205.29
2017-04-11,1210.73
2017-04-12,1221.11
2017-04-13,1217.87
2017-04-14,1180
2017-04-15,1183.99
2017-04-16,1184.81
2017-04-17,1189.64
2017-04-18,1202.6
2017-04-19,1225.09
2017-04-20,1220.89
2017-04-21,1246.95
2017-04-22,1253.9
2017-04-23,1256.99
2017-04-24,1257.14
2017-04-25,1257.79
2017-04-26,1275.97
2017-04-27,1300.72
2017-04-28,1332.63
2017-04-29,1331.93
2017-04-30,1345.21
2017-05-01,1354.21
2017-05-02,1419.6
2017-05-03,1458.51
2017-05-04,1502.55
2017-05-05,1544.1
2017-05-06,1525.61
2017-05-07,1557.53
2017-05-08,1561.38
2017-05-09,1642.64
2017-05-10,1726.86
2017-05-11,1762.71
2017-05-12,1819.41
2017-05-13,1692.17
2017-05-14,1760.03
2017-05-15,1777.28
2017-05-16,1715.82
2017-05-17,1739.92
2017-05-18,1813.39
2017-05-19,1887.5
2017-05-20,1956.63
2017-05-21,2039.08
2017-05-22,2040.21
2017-05-23,2144.5
2017-05-24,2268.61
2017-05-25,2446.23
2017-05-26,2371.91
2017-05-27,2190.33
2017-05-28,2059.53
2017-05-29,2159.79
2017-05-30,2269.87
2017-05-31,2199.49
2017-06-01,2308.08
2017-06-02,2410.23
2017-06-03,2475.83
2017-06-04,2535.45
2017-06-05,2531.68
2017-06-06,2686.69
2017-06-07,2873.92
2017-06-08,2712.76
2017-06-09,2795.43
2017-06-10,2822.56
2017-06-11,2897.36
2017-06-12,2975.06
2017-06-13,2599.09
2017-06-14,2720.31
2017-06-15,2486.74
2017-06-16,2390.09
2017-06-17,2496.72
2017-06-18,2642.5
2017-06-19,2535.85
2017-06-20,2606.43
2017-06-21,2749.84
2017-06-22,2670.47
2017-06-23,2714.27
2017-06-24,2718.16
2017-06-25,2573.94
2017-06-26,2533.68
2017-06-27,2412.9
2017-06-28,2516.81
2017-06-29,2553.2
2017-06-30,2546.49
2017-07-01,2483.5
2017-07-02,2419.08
2017-07-03,2498.3
2017-07-04,2554.45
2017-07-05,2592.27
2017-07-06,2615.64
2017-07-07,2597.26
2017-07-08,2502.91
2017-07-09,2555.82
2017-07-10,2519.9
2017-07-11,2355.84
2017-07-12,2307.77
2017-07-13,2387.18
2017-07-14,2335.12
2017-07-15,2207.39
2017-07-16,2018.56
2017-07-17,1910.74
2017-07-18,2186.44
2017-07-19,2324.21
2017-07-20,2266.1
2017-07-21,2757.24
2017-07-22,2656.16
2017-07-23,2823.79
2017-07-24,2757.3
2017-07-25,2755.6
2017-07-26,2537.31
2017-07-27,2513.18
2017-07-28,2686.49
2017-07-29,2786.1
2017-07-30,2722.54
2017-07-31,2744.35
2017-08-01,2839.18
2017-08-02,2739.62
2017-08-03,2709.04
2017-08-04,2797.9
2017-08-05,2863.03
2017-08-06,3278.08
2017-08-07,3247.63
2017-08-08,3394.42
2017-08-09,3418.58
2017-08-10,3353.59
2017-08-11,3426.56
2017-08-12,3633.9
2017-08-13,3892.27
2017-08-14,4073.66
2017-08-15,4292.2
2017-08-16,4140.85
2017-08-17,4375.24
2017-08-18,4283.55
2017-08-19,4103.82
2017-08-20,4145.42
2017-08-21,4101.29
2017-08-22,4016.63
2017-08-23,4106.26
2017-08-24,4162.99
2017-08-25,4310.29
2017-08-26,4374.7
2017-08-27,4354.81
2017-08-28,4358.25
2017-08-29,4392.05
2017-08-30,4602.79
2017-08-31,4591.82
2017-09-01,4744.69
2017-09-02,4912.84
2017-09-03,4591.78
2017-09-04,4594.15
2017-09-05,4253.94
2017-09-06,4414.4
2017-09-07,4598.57
2017-09-08,4622.97
2017-09-09,4303.02
2017-09-10,4283.53
2017-09-11,4234.37
2017-09-12,4201.06
2017-09-13,4145.49
2017-09-14,3836.92
2017-09-15,3299.19
2017-09-16,3688.98
2017-09-17,3689.4
2017-09-18,3702.57
2017-09-19,4061.73
2017-09-20,3906.99
2017-09-21,3899.36
2017-09-22,3619.53
2017-09-23,3599.27
2017-09-24,3771.92
2017-09-25,3664.88
2017-09-26,3924.17
2017-09-27,3892.88
2017-09-28,4193.75
2017-09-29,4178.37
2017-09-30,4164.54
2017-10-01,4348.09
2017-10-02,4372.26
2017-10-03,4394.02
2017-10-04,4306.58
2017-10-05,4214.6
2017-10-06,4321.89
2017-10-07,4358.79
2017-10-08,4412.17
2017-10-09,4592.29
2017-10-10,4774.47
2017-10-11,4794.91
2017-10-12,4906.84
2017-10-13,5459.5
2017-10-14,5627.23
2017-10-15,5765.86
2017-10-16,5647.47
2017-10-17,5743.45
2017-10-18,5594.47
2017-10-19,5495.7
2017-10-20,5683.66
2017-10-21,5989.8
2017-10-22,6020.3
2017-10-23,5937.62
2017-10-24,5879.95
2017-10-25,5577.92
2017-10-26,5694.34
2017-10-27,5885.37
2017-10-28,5764.85
2017-10-29,5735.73
2017-10-30,6111.17
2017-10-31,6120.82
2017-11-01,6404.92
2017-11-02,6709.49
2017-11-03,6978.53
2017-11-04,7201.52
2017-11-05,7379.54
2017-11-06,7424.23
2017-11-07,7007.85
2017-11-08,7080.14
2017-11-09,7365.18
2017-11-10,7164.93
2017-11-11,6545.88
2017-11-12,6295.68
2017-11-13,5953.76
2017-11-14,6475.15
2017-11-15,6607.45
2017-11-16,7264.52
2017-11-17,7819.38
2017-11-18,7706.59
2017-11-19,7761.98
2017-11-20,8040.05
2017-11-21,8233.46
2017-11-22,8120.11
2017-11-23,8219.51
2017-11-24,8051.32
2017-11-25,8216.59
2017-11-26,8730.57
2017-11-27,9305.8
2017-11-28,9642.59
2017-11-29,9907.62
2017-11-30,9772.29
2017-12-01,9858.82
2017-12-02,10772.12
2017-12-03,10908.85
2017-12-04,11373.09
2017-12-05,11491.09
2017-12-06,11716.71
2017-12-07,13442.23
2017-12-08,16219.12
2017-12-09,15653.64
2017-12-10,14486.62
2017-12-11,15230.39
2017-12-12,16803.56
2017-12-13,17284.59
2017-12-14,16316.95
2017-12-15,16525.63
2017-12-16,17575.08
2017-12-17,19193.72
2017-12-18,18987.29
2017-12-19,18936.21
2017-12-20,17534.59
2017-12-21,16496.8
2017-12-22,15695.79
2017-12-23,14048.59
2017-12-24,14436.77
2017-12-25,13969.42
2017-12-26,13927.91
2017-12-27,15661.17
2017-12-28,15417.13
2017-12-29,14438.05
2017-12-30,14437.32
2017-12-31,12618.55
2018-01-01,13805.34
2018-01-02,13458.79
2018-01-03,14755.98
2018-01-04,15139.61
2018-01-05,15134.61
2018-01-06,16880.48
2018-01-07,17095.19
2018-01-08,16083.1
2018-01-09,14951.05
2018-01-10,14407.21
2018-01-11,14881.95
2018-01-12,13138.43
2018-01-13,13874.01
2018-01-14,14191.06
2018-01-15,13623.61
2018-01-16,13571.21
2018-01-17,11504.56
2018-01-18,11033.58
2018-01-19,11274.29
2018-01-20,11561.56
2018-01-21,12739.89
2018-01-22,11553.79
2018-01-23,10797.45
2018-01-24,10854.93
2018-01-25,11382.11
2018-01-26,11141.34
2018-01-27,11122.14
2018-01-28,11417.62
2018-01-29,11677.52
2018-01-30,11157.56
2018-01-31,9976.43
2018-02-01,10162.78
2018-02-02,9002.8
2018-02-03,8822.06
2018-02-04,9184.39
2018-02-05,8242.03
2018-02-06,7003.06
2018-02-07,7744.27
2018-02-08,7655.3
2018-02-09,8218.58
2018-02-10,8750.99
2018-02-11,8508.35
2018-02-12,8094.53
2018-02-13,8897.55
2018-02-14,8528.87
2018-02-15,9443.91
2018-02-16,10033.82
2018-02-17,10146.78
2018-02-18,11083.01
2018-02-19,10413.23
2018-02-20,11167.99
2018-02-21,11166.86
2018-02-22,10405.73
2018-02-23,9751.88
2018-02-24,10154.74
2018-02-25,9647.38
2018-02-26,9589.72
2018-02-27,10319.77
2018-02-28,10570.91
2018-03-01,10285.33
2018-03-02,10913.05
2018-03-03,11038.13
2018-03-04,11423.62
2018-03-05,11464.59
2018-03-06,11392.99
2018-03-07,10722.96
2018-03-08,9910.96
2018-03-09,9323.68
2018-03-10,9277.5
2018-03-11,8764.24
2018-03-12,9546.36
2018-03-13,9104.62
2018-03-14,9168.13
2018-03-15,8218.92
2018-03-16,8285.09
2018-03-17,8273.12
2018-03-18,7858.96
2018-03-19,8256.4
2018-03-20,8572.45
2018-03-21,8913.9
2018-03-22,8896.42
2018-03-23,8705.42
2018-03-24,8915.86
2018-03-25,8527.32
2018-03-26,8457.48
2018-03-27,8156.53
2018-03-28,7795.21
2018-03-29,7938.14
2018-03-30,7089.22
2018-03-31,6855.61
2018-04-01,6946.3
2018-04-02,6804.15
2018-04-03,7058.09
2018-04-04,7414.48
2018-04-05,6786.98
2018-04-06,6778.28
2018-04-07,6618.33
2018-04-08,6898.57
2018-04-09,7025.95
2018-04-10,6775.45
2018-04-11,6831.58
2018-04-12,6942.33
2018-04-13,7936.65
2018-04-14,7873.43
2018-04-15,8021.41
2018-04-16,8354.69
2018-04-17,8050.08
2018-04-18,7892.2
2018-04-19,8160.94
2018-04-20,8281.26
2018-04-21,8862.02
2018-04-22,8908.73
2018-04-23,8791.7
2018-04-24,8935.74
2018-04-25,9644.63
2018-04-26,8836.12
2018-04-27,9271.67
2018-04-28,8937.57
2018-04-29,9347.32
2018-04-30,9397.83
2018-05-01,9232.82
2018-05-02,9072.29
2018-05-03,9220.91
2018-05-04,9669.56
2018-05-05,9691.52
2018-05-06,9822.5
2018-05-07,9622.49
2018-05-08,9365.64
2018-05-09,9175.76
2018-05-10,9309.57
2018-05-11,8989.42
2018-05-12,8423.83
2018-05-13,8480.4
2018-05-14,8680.21
2018-05-15,8686.04
2018-05-16,8472.71
2018-05-17,8346.51
2018-05-18,8057.03
2018-05-19,8245.38
2018-05-20,8233.97
2018-05-21,8522.48
2018-05-22,8397.13
2018-05-23,7991.25
2018-05-24,7515.67
2018-05-25,7577.51
2018-05-26,7458.49
2018-05-27,7328.8
2018-05-28,7343.16
2018-05-29,7110.37
2018-05-30,7460.28
2018-05-31,7373.11
2018-06-01,7490.13
2018-06-02,7518.42
2018-06-03,7636.52
2018-06-04,7711.4
2018-06-05,7493.28
2018-06-06,7618.61
2018-06-07,7659.78
2018-06-08,7685.48
2018-06-09,7627.4
2018-06-10,7480.61
2018-06-11,6757.63
2018-06-12,6873.35
2018-06-13,6550.71
2018-06-14,6306.56
2018-06-15,6639.64
2018-06-16,6401.44
2018-06-17,6488.2
2018-06-18,6447.37
2018-06-19,6711.18
2018-06-20,6738.96
2018-06-21,6757.24
2018-06-22,6718.89
2018-06-23,6060.15
2018-06-24,6175.69
2018-06-25,6149.39
2018-06-26,6249.09
2018-06-27,6067.8
2018-06-28,6133.29
2018-06-29,5859.18
2018-06-30,6204.71
2018-07-01,6393.05
2018-07-02,6345.92
2018-07-03,6613.32
2018-07-04,6506.53
2018-07-05,6584.48
2018-07-06,6533.08
2018-07-07,6603
2018-07-08,6760.16
2018-07-09,6702.21
2018-07-10,6659.28
2018-07-11,6301.96
2018-07-12,6380.61
2018-07-13,6240.6
2018-07-14,6218.98
2018-07-15,6248.85
2018-07-16,6350.27
2018-07-17,6725.32
2018-07-18,7316.26
2018-07-19,7376.25
2018-07-20,7462.4
2018-07-21,7326.49
2018-07-22,7396.23
2018-07-23,7394.55
2018-07-24,7719.93
2018-07-25,8405.46
2018-07-26,8173.67
2018-07-27,7930.85
2018-07-28,8188.49
2018-07-29,8231.43
2018-07-30,8201.29
2018-07-31,8165.5
2018-08-01,7727.35
2018-08-02,7603.7
2018-08-03,7527.9
2018-08-04,7409.28
2018-08-05,7009.08
2018-08-06,7029.59
2018-08-07,6944.25
2018-08-08,6711.13
2018-08-09,6285.01
2018-08-10,6538.5
2018-08-11,6144.31
2018-08-12,6233.76
2018-08-13,6317.55
2018-08-14,6252.78
2018-08-15,6198.11
2018-08-16,6271.17
2018-08-17,6313.87
2018-08-18,6582.78
2018-08-19,6396.03
2018-08-20,6487.38
2018-08-21,6257.47
2018-08-22,6477.14
2018-08-23,6356.09
2018-08-24,6527.15
2018-08-25,6691.75
2018-08-26,6734.8
2018-08-27,6703.7
2018-08-28,6907.81
2018-08-29,7075.48
2018-08-30,7035.4
2018-08-31,6982.78
2018-09-01,7018.84
2018-09-02,7191.7
2018-09-03,7297.1
2018-09-04,7259.32
2018-09-05,7359.24
2018-09-06,6686.42
2018-09-07,6490.88
2018-09-08,6402.04
2018-09-09,6183.56
2018-09-10,6243.43
2018-09-11,6304.96
2018-09-12,6280.94
2018-09-13,6329.36
2018-09-14,6488.81
2018-09-15,6485.62
2018-09-16,6517.68
2018-09-17,6500.83
2018-09-18,6255.62
2018-09-19,6332.84
2018-09-20,6391.09
2018-09-21,6498.69
2018-09-22,6763.5
2018-09-23,6712.71
2018-09-24,6698.44
2018-09-25,6574.97
2018-09-26,6430.19
2018-09-27,6460.87
2018-09-28,6687.8
2018-09-29,6617.99
2018-09-30,6580.34
2018-10-01,6608.23
2018-10-02,6577.71
2018-10-03,6500.94
2018-10-04,6468.2
2018-10-05,6556.23
2018-10-06,6595.71
2018-10-07,6559.61
2018-10-08,6579.36
2018-10-09,6618.53
2018-10-10,6601.18
2018-10-11,6540.4
2018-10-12,6165.43
2018-10-13,6206.32
2018-10-14,6218.36
2018-10-15,6206.87
2018-10-16,6489.6
2018-10-17,6507.03
2018-10-18,6488.52
2018-10-19,6429.99
2018-10-20,6407.63
2018-10-21,6441.34
2018-10-22,6438.81
2018-10-23,6433.51
2018-10-24,6419.69
2018-10-25,6435.66
2018-10-26,6414.94
2018-10-27,6425.26
2018-10-28,6423.45
2018-10-29,6421.33
2018-10-30,6279.14
2018-10-31,6279.37
2018-11-01,6315.56
2018-11-02,6353.43
2018-11-03,6362.3
2018-11-04,6341.84
2018-11-05,6436.37
2018-11-06,6412.48
2018-11-07,6456.74
2018-11-08,6513.18
2018-11-09,6418.96
2018-11-10,6347.8
2018-11-11,6361.86
2018-11-12,6381.05
2018-11-13,6345.39
2018-11-14,6287.95
2018-11-15,5627.61
2018-11-16,5598.8
2018-11-17,5531.84
2018-11-18,5526.52
2018-11-19,5569.85
2018-11-20,4759.6
2018-11-21,4353.33
2018-11-22,4566.09
2018-11-23,4275.78
2018-11-24,4310.6
2018-11-25,3810.39
2018-11-26,3956.8
2018-11-27,3743.98
2018-11-28,3795.22
2018-11-29,4237.82
2018-11-30,4257.24
2018-12-01,3983.59
2018-12-02,4161.68
2018-12-03,4112.17
2018-12-04,3845.71
2018-12-05,3918.02
2018-12-06,3715.49
2018-12-07,3449
2018-12-08,3392.71
2018-12-09,3416.96
2018-12-10,3555.06
2018-12-11,3428.28
2018-12-12,3361.62
2018-12-13,3450.23
2018-12-14,3276.47
2018-12-15,3209.44
2018-12-16,3201.92
2018-12-17,3215.21
2018-12-18,3525.41
2018-12-19,3688.2
2018-12-20,3702.35
2018-12-21,4086.64
2018-12-22,3869.89
2018-12-23,4013.32
2018-12-24,3976.16
2018-12-25,4055.87
2018-12-26,3800.6
2018-12-27,3814.74
2018-12-28,3616.47
2018-12-29,3916.6
2018-12-30,3761.19
2018-12-31,3858.69
2019-01-01,3718.28
2019-01-02,3849.62
2019-01-03,3918.98
2019-01-04,3807.55
2019-01-05,3845.39
2019-01-06,3819.95
2019-01-07,4070.99
2019-01-08,4027.17
2019-01-09,4012.91
2019-01-10,4018.26
2019-01-11,3645.21
2019-01-12,3647.35
2019-01-13,3637.05
2019-01-14,3528.83
2019-01-15,3684.56
2019-01-16,3592.85
2019-01-17,3620.02
2019-01-18,3654.29
2019-01-19,3621.43
2019-01-20,3696.61
2019-01-21,3546.52
2019-01-22,3542.81
2019-01-23,3589.02
2019-01-24,3565.89
2019-01-25,3585.26
2019-01-26,3573.89
2019-01-27,3569.86
2019-01-28,3543.65
2019-01-29,3444.74
2019-01-30,3408.43
2019-01-31,3458.48
2019-02-01,3429.25
2019-02-02,3453.89
2019-02-03,3474.95
2019-02-04,3432.83
2019-02-05,3429.09
2019-02-06,3448.29
2019-02-07,3380.94
2019-02-08,3373.17
2019-02-09,3642.07
2019-02-10,3642.04
2019-02-11,3661.26
2019-02-12,3605.45
2019-02-13,3605.57
2019-02-14,3592.4
2019-02-15,3579
2019-02-16,3584.86
2019-02-17,3598.75
2019-02-18,3645.88
2019-02-19,3894.02
2019-02-20,3910.12
2019-02-21,3957.86
2019-02-22,3951.3
2019-02-23,3972.86
2019-02-24,4112.7
2019-02-25,3874.73
2019-02-26,3833.6
2019-02-27,3814.74
2019-02-28,3799
2019-03-01,3841.23
2019-03-02,3834.36
2019-03-03,3831.79
2019-03-04,3809.45
2019-03-05,3749.58
2019-03-06,3842.22
2019-03-07,3874.59
2019-03-08,3883.76
2019-03-09,3866.92
2019-03-10,3933.56
2019-03-11,3927.09
2019-03-12,3880.92
2019-03-13,3875.1
2019-03-14,3875.67
2019-03-15,3873.69
2019-03-16,3915.71
2019-03-17,4020.32
2019-03-18,3992.04
2019-03-19,3990.6
2019-03-20,4015.74
2019-03-21,4044.31
2019-03-22,4003.29
2019-03-23,3999.82
2019-03-24,4005.69
2019-03-25,3987.63
2019-03-26,3929.61
2019-03-27,3931.18
2019-03-28,4018.94
2019-03-29,4036.34
2019-03-30,4092.97
2019-03-31,4113.26
2019-04-01,4108.95
2019-04-02,4133.96
2019-04-03,4767.74
2019-04-04,5025.47
2019-04-05,4925.43
2019-04-06,5020.52
2019-04-07,5072.38
2019-04-08,5179.59
2019-04-09,5270.58
2019-04-10,5210.35
2019-04-11,5321.99
2019-04-12,5101.79
2019-04-13,5053.77
2019-04-14,5083.7
2019-04-15,5138.86
2019-04-16,5056.37
2019-04-17,5172.09
2019-04-18,5235.11
2019-04-19,5284.47
2019-04-20,5288.53
2019-04-21,5323.97
2019-04-22,5296.71
2019-04-23,5374.46
2019-04-24,5521.71
2019-04-25,5480.86
2019-04-26,5187.65
2019-04-27,5234.3
2019-04-28,5229.68
2019-04-29,5276.84
2019-04-30,5228.58
2019-05-01,5327.91
2019-05-02,5389.78
2019-05-03,5495.94
2019-05-04,5717.26
2019-05-05,5797.49
2019-05-06,5791.94
2019-05-07,5741.93
2019-05-08,5860.52
2019-05-09,5935.44
2019-05-10,6129.95
2019-05-11,6326.21
2019-05-12,7045.63
2019-05-13,7070.34
2019-05-14,7659.14
2019-05-15,7976.19
2019-05-16,8123.48
2019-05-17,7949.55
2019-05-18,7324
2019-05-19,7309.12
2019-05-20,7984.74
2019-05-21,7942.32
2019-05-22,7947.65
2019-05-23,7700.18
2019-05-24,7799.53
2019-05-25,7991.15
2019-05-26,8055.78
2019-05-27,8539.02
2019-05-28,8788.72
2019-05-29,8689.91
2019-05-30,8633.71
2019-05-31,8408.12
2019-06-01,8447.93
2019-06-02,8547.02
2019-06-03,8713.49
2019-06-04,8250.16
2019-06-05,7728.36
2019-06-06,7771.55
2019-06-07,7735.65
2019-06-08,7975.59
2019-06-09,7928.44
2019-06-10,7690.62
2019-06-11,7910.69
2019-06-12,7900.67
2019-06-13,8112.65
2019-06-14,8211.42
2019-06-15,8575.52
2019-06-16,8812.12
2019-06-17,9027.35
2019-06-18,9282.59
2019-06-19,9114.93
2019-06-20,9233.78
2019-06-21,9476.23
2019-06-22,10058.02
2019-06-23,10669.23
2019-06-24,10885.38
2019-06-25,10932.95
2019-06-26,11560.24
2019-06-27,12805.72
2019-06-28,11501.06
2019-06-29,11979.06
2019-06-30,11863.78
2019-07-01,11105.34
2019-07-02,10594.13
2019-07-03,10575.63
2019-07-04,11704.39
2019-07-05,11339.98
2019-07-06,11056.13
2019-07-07,11301.06
2019-07-08,11414.49
2019-07-09,12077.51
2019-07-10,12513.37
2019-07-11,12232.76
